G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
37,"Wed, Jan 21, 1987",,,Box Score,@,Utah Jazz,L,,108,112,25,12,L 1,12212,,,False,,,DET,1987
38,"Fri, Jan 23, 1987",,,Box Score,@,Los Angeles Clippers,W,,100,97,26,12,W 1,9103,,,False,,,DET,1987
39,"Sat, Jan 24, 1987",,,Box Score,@,Sacramento Kings,L,,113,138,26,13,L 1,10333,,,False,,,DET,1987
40,"Mon, Jan 26, 1987",,,Box Score,@,Phoenix Suns,L,OT,118,120,26,14,L 2,10756,,,False,,,DET,1987
41,"Tue, Jan 27, 1987",,,Box Score,@,San Antonio Spurs,L,,107,118,26,15,L 3,5841,,,False,,,DET,1987
42,"Thu, Jan 29, 1987",,,Box Score,,Washington Bullets,W,,112,101,27,15,W 1,12314,,,False,,,DET,1987
43,"Sat, Jan 31, 1987",,,Box Score,@,New York Knicks,W,,114,113,28,15,W 2,13616,,,False,,,DET,1987
44,"Sun, Feb 1, 1987",,,Box Score,,Chicago Bulls,W,,94,92,29,15,W 3,38873,,,False,,,DET,1987
45,"Thu, Feb 5, 1987",,,Box Score,,Indiana Pacers,L,,93,98,29,16,L 1,13410,,,False,,,DET,1987
46,"Wed, Feb 11, 1987",,,Box Score,@,Philadelphia 76ers,W,OT,123,113,30,16,W 1,11206,,,False,,,DET,1987
47,"Thu, Feb 12, 1987",,,Box Score,@,Cleveland Cavaliers,W,,113,109,31,16,W 2,7829,,,False,,,DET,1987
48,"Sat, Feb 14, 1987",,,Box Score,,Philadelphia 76ers,W,,125,107,32,16,W 3,52745,,,False,,,DET,1987
49,"Tue, Feb 17, 1987",,,Box Score,@,Atlanta Hawks,L,,103,107,32,17,L 1,14301,,,False,,,DET,1987
50,"Thu, Feb 19, 1987",,,Box Score,,Seattle SuperSonics,W,,117,105,33,17,W 1,14482,,,False,,,DET,1987
51,"Sat, Feb 21, 1987",,,Box Score,,Atlanta Hawks,W,,102,97,34,17,W 2,44970,,,False,,,DET,1987
52,"Sun, Feb 22, 1987",,,Box Score,,New York Knicks,W,,122,110,35,17,W 3,15887,,,False,,,DET,1987
53,"Tue, Feb 24, 1987",7:40p,,Box Score,@,New Jersey Nets,W,,120,112,36,17,W 4,8630,2:12,,False,,,DET,1987
54,"Wed, Feb 25, 1987",,,Box Score,,Cleveland Cavaliers,W,,106,105,37,17,W 5,16641,,,False,,,DET,1987
55,"Fri, Feb 27, 1987",,,Box Score,,Portland Trail Blazers,L,,111,123,37,18,L 1,26833,,,False,,,DET,1987
56,"Sun, Mar 1, 1987",,,Box Score,@,Boston Celtics,L,,102,112,37,19,L 2,14890,2:03,,False,,,DET,1987
57,"Wed, Mar 4, 1987",,,Box Score,,Chicago Bulls,L,OT,120,125,37,20,L 3,30281,,,False,,,DET,1987
58,"Fri, Mar 6, 1987",,,Box Score,,Dallas Mavericks,W,,125,115,38,20,W 1,23912,,,False,,,DET,1987
59,"Sun, Mar 8, 1987",,,Box Score,,Boston Celtics,W,OT,122,119,39,20,W 2,33896,2:29,,False,,,DET,1987
60,"Tue, Mar 10, 1987",,,Box Score,@,New York Knicks,W,,116,93,40,20,W 3,10612,,,False,,,DET,1987
61,"Wed, Mar 11, 1987",,,Box Score,@,Indiana Pacers,W,,107,98,41,20,W 4,9063,,,False,,,DET,1987
62,"Fri, Mar 13, 1987",,,Box Score,@,Chicago Bulls,W,,100,99,42,20,W 5,18122,,,False,,,DET,1987
63,"Sat, Mar 14, 1987",,,Box Score,,Philadelphia 76ers,W,,98,95,43,20,W 6,41311,,,False,,,DET,1987
64,"Mon, Mar 16, 1987",,,Box Score,,Indiana Pacers,W,,115,95,44,20,W 7,15348,,,False,,,DET,1987
65,"Wed, Mar 18, 1987",,,Box Score,,New Jersey Nets,L,,112,113,44,21,L 1,21273,,,False,,,DET,1987
66,"Sat, Mar 21, 1987",,,Box Score,@,Dallas Mavericks,L,,118,122,44,22,L 2,17007,,,False,,,DET,1987
67,"Mon, Mar 23, 1987",,,Box Score,@,Houston Rockets,W,,114,110,45,22,W 1,16279,,,False,,,DET,1987
68,"Wed, Mar 25, 1987",,,Box Score,@,Golden State Warriors,L,,115,127,45,23,L 1,15025,,,False,,,DET,1987
69,"Thu, Mar 26, 1987",,,Box Score,@,Los Angeles Lakers,L,,111,128,45,24,L 2,17505,,,False,,,DET,1987
70,"Sat, Mar 28, 1987",,,Box Score,@,Denver Nuggets,W,,121,109,46,24,W 1,14825,,,False,,,DET,1987
71,"Sun, Mar 29, 1987",,,Box Score,@,Seattle SuperSonics,W,,108,107,47,24,W 2,8717,,,False,,,DET,1987
72,"Tue, Mar 31, 1987",,,Box Score,@,Portland Trail Blazers,L,,111,113,47,25,L 1,12666,,,False,,,DET,1987
73,"Thu, Apr 2, 1987",,,Box Score,,Indiana Pacers,W,,119,73,48,25,W 1,25778,,,False,,,DET,1987
74,"Fri, Apr 3, 1987",,,Box Score,@,Boston Celtics,L,OT,115,119,48,26,L 1,14890,2:29,,False,,,DET,1987
75,"Sun, Apr 5, 1987",,,Box Score,,Milwaukee Bucks,W,,125,107,49,26,W 1,37712,,,False,,,DET,1987
76,"Tue, Apr 7, 1987",,,Box Score,@,Chicago Bulls,L,,86,116,49,27,L 1,15172,,,False,,,DET,1987
77,"Fri, Apr 10, 1987",,,Box Score,@,Atlanta Hawks,L,,99,101,49,28,L 2,15905,,,False,,,DET,1987
78,"Sun, Apr 12, 1987",,,Box Score,@,Washington Bullets,L,,98,103,49,29,L 3,13652,,,False,,,DET,1987
79,"Mon, Apr 13, 1987",,,Box Score,@,New York Knicks,W,,120,100,50,29,W 1,9625,,,False,,,DET,1987
80,"Wed, Apr 15, 1987",,,Box Score,,New York Knicks,W,,118,114,51,29,W 2,20244,,,False,,,DET,1987
81,"Fri, Apr 17, 1987",,,Box Score,,New Jersey Nets,W,,130,117,52,29,W 3,22691,,,False,,,DET,1987
82,"Sat, Apr 18, 1987",,,Box Score,@,Milwaukee Bucks,L,,110,124,52,30,L 1,11052,,,False,,,DET,1987
1,"Fri, Apr 24, 1987",,Box Score,,,Washington Bullets,,,106,92,1,0,W 1,15419,1:54,,True,,W,DET,1987
2,"Sun, Apr 26, 1987",,Box Score,,,Washington Bullets,,,128,85,2,0,W 2,14389,1:52,,True,,W,DET,1987
3,"Wed, Apr 29, 1987",,Box Score,@,,Washington Bullets,,,97,96,3,0,W 3,10831,2:25,,True,,W,DET,1987
4,"Sun, May 3, 1987",,Box Score,@,,Atlanta Hawks,,,112,111,4,0,W 4,14361,2:29,,True,,W,DET,1987
5,"Tue, May 5, 1987",,Box Score,@,,Atlanta Hawks,,,102,115,4,1,L 1,16522,2:14,,True,,L,DET,1987
6,"Fri, May 8, 1987",,Box Score,,,Atlanta Hawks,,,108,99,5,1,W 1,24544,2:19,,True,,W,DET,1987
7,"Sun, May 10, 1987",,Box Score,,,Atlanta Hawks,,,89,88,6,1,W 2,17269,2:25,,True,,W,DET,1987
8,"Wed, May 13, 1987",,Box Score,@,,Atlanta Hawks,,,104,96,7,1,W 3,16522,2:28,,True,,W,DET,1987
9,"Tue, May 19, 1987",,Box Score,@,,Boston Celtics,,,91,104,7,2,L 1,14890,2:02,,True,,L,DET,1987
10,"Thu, May 21, 1987",,Box Score,@,,Boston Celtics,,,101,110,7,3,L 2,14890,2:17,,True,,L,DET,1987
11,"Sat, May 23, 1987",,Box Score,,,Boston Celtics,,,122,104,8,3,W 1,23525,2:20,,True,,W,DET,1987
12,"Sun, May 24, 1987",,Box Score,,,Boston Celtics,,,145,119,9,3,W 2,27387,2:10,,True,,W,DET,1987
13,"Tue, May 26, 1987",,Box Score,@,,Boston Celtics,,,107,108,9,4,L 1,14890,2:24,,True,,L,DET,1987
14,"Thu, May 28, 1987",,Box Score,,,Boston Celtics,,,113,105,10,4,W 1,28383,2:22,,True,,W,DET,1987
15,"Sat, May 30, 1987",,Box Score,@,,Boston Celtics,,,114,117,10,5,L 1,14890,2:40,,True,,L,DET,1987
