G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
17,"Wed, Dec 3, 1986",,,Box Score,@,Indiana Pacers,L,,103,116,8,9,L 1,10246,,,False,,,WSB,1987
18,"Fri, Dec 5, 1986",,,Box Score,,Milwaukee Bucks,L,,87,91,8,10,L 2,9728,,,False,,,WSB,1987
19,"Wed, Dec 10, 1986",,,Box Score,,New York Knicks,W,,106,105,9,10,W 1,13273,,,False,,,WSB,1987
20,"Fri, Dec 12, 1986",,,Box Score,@,Detroit Pistons,W,,116,115,10,10,W 2,12551,,,False,,,WSB,1987
21,"Sat, Dec 13, 1986",,,Box Score,,Boston Celtics,L,,98,105,10,11,L 1,19411,2:28,,False,,,WSB,1987
22,"Tue, Dec 16, 1986",,,Box Score,,Utah Jazz,L,,106,109,10,12,L 2,6239,,,False,,,WSB,1987
23,"Thu, Dec 18, 1986",,,Box Score,@,Golden State Warriors,W,,128,110,11,12,W 1,11819,,,False,,,WSB,1987
24,"Sat, Dec 20, 1986",,,Box Score,@,Los Angeles Clippers,W,,113,101,12,12,W 2,6479,,,False,,,WSB,1987
25,"Sun, Dec 21, 1986",,,Box Score,@,Portland Trail Blazers,L,,101,128,12,13,L 1,12666,,,False,,,WSB,1987
26,"Thu, Dec 25, 1986",,,Box Score,@,Philadelphia 76ers,W,,102,97,13,13,W 1,16655,,,False,,,WSB,1987
27,"Sat, Dec 27, 1986",,,Box Score,,Detroit Pistons,L,,105,107,13,14,L 1,13127,,,False,,,WSB,1987
28,"Mon, Dec 29, 1986",,,Box Score,,Golden State Warriors,W,,125,105,14,14,W 1,8053,,,False,,,WSB,1987
29,"Tue, Dec 30, 1986",,,Box Score,@,New York Knicks,L,,97,103,14,15,L 1,13201,,,False,,,WSB,1987
30,"Fri, Jan 2, 1987",,,Box Score,,Atlanta Hawks,L,,101,118,14,16,L 2,13057,,,False,,,WSB,1987
31,"Tue, Jan 6, 1987",,,Box Score,,Los Angeles Clippers,W,,112,97,15,16,W 1,8139,,,False,,,WSB,1987
32,"Wed, Jan 7, 1987",7:42p,,Box Score,@,New Jersey Nets,L,,96,118,15,17,L 1,8018,1:54,,False,,,WSB,1987
33,"Fri, Jan 9, 1987",,,Box Score,@,Milwaukee Bucks,W,,100,92,16,17,W 1,11052,,,False,,,WSB,1987
34,"Sat, Jan 10, 1987",,,Box Score,,Philadelphia 76ers,W,,117,111,17,17,W 2,19411,,,False,,,WSB,1987
35,"Mon, Jan 12, 1987",,,Box Score,,Sacramento Kings,W,,113,109,18,17,W 3,6215,,,False,,,WSB,1987
36,"Wed, Jan 14, 1987",,,Box Score,,New Jersey Nets,W,,118,100,19,17,W 4,6605,,,False,,,WSB,1987
37,"Thu, Jan 15, 1987",,,Box Score,@,Indiana Pacers,L,,105,113,19,18,L 1,8330,,,False,,,WSB,1987
38,"Sun, Jan 18, 1987",,,Box Score,,Los Angeles Lakers,L,,101,115,19,19,L 2,19411,,,False,,,WSB,1987
39,"Fri, Jan 23, 1987",,,Box Score,,Phoenix Suns,W,,109,90,20,19,W 1,6525,,,False,,,WSB,1987
40,"Sat, Jan 24, 1987",,,Box Score,@,Houston Rockets,L,,92,115,20,20,L 1,16016,,,False,,,WSB,1987
41,"Tue, Jan 27, 1987",,,Box Score,@,Dallas Mavericks,W,,118,113,21,20,W 1,17007,,,False,,,WSB,1987
42,"Thu, Jan 29, 1987",,,Box Score,@,Detroit Pistons,L,,101,112,21,21,L 1,12314,,,False,,,WSB,1987
43,"Sat, Jan 31, 1987",,,Box Score,,Philadelphia 76ers,W,,106,105,22,21,W 1,19411,,,False,,,WSB,1987
44,"Mon, Feb 2, 1987",,,Box Score,,New York Knicks,W,,104,98,23,21,W 2,8799,,,False,,,WSB,1987
45,"Tue, Feb 3, 1987",,,Box Score,@,Chicago Bulls,L,,91,98,23,22,L 1,12947,,,False,,,WSB,1987
46,"Thu, Feb 5, 1987",,,Box Score,,Cleveland Cavaliers,W,,94,85,24,22,W 1,8921,,,False,,,WSB,1987
47,"Wed, Feb 11, 1987",,,Box Score,@,San Antonio Spurs,W,,133,108,25,22,W 2,6857,,,False,,,WSB,1987
48,"Thu, Feb 12, 1987",,,Box Score,@,Denver Nuggets,W,,121,115,26,22,W 3,11080,,,False,,,WSB,1987
49,"Sat, Feb 14, 1987",,,Box Score,@,Sacramento Kings,L,,111,136,26,23,L 1,10333,,,False,,,WSB,1987
50,"Mon, Feb 16, 1987",,,Box Score,@,Phoenix Suns,W,,124,110,27,23,W 1,11533,,,False,,,WSB,1987
51,"Tue, Feb 17, 1987",,,Box Score,@,Los Angeles Lakers,W,,114,99,28,23,W 2,17505,,,False,,,WSB,1987
52,"Fri, Feb 20, 1987",,,Box Score,@,Utah Jazz,W,,118,113,29,23,W 3,12212,,,False,,,WSB,1987
53,"Sat, Feb 21, 1987",,,Box Score,@,Seattle SuperSonics,L,,93,110,29,24,L 1,11637,,,False,,,WSB,1987
54,"Mon, Feb 23, 1987",,,Box Score,@,Cleveland Cavaliers,L,,105,109,29,25,L 2,8171,,,False,,,WSB,1987
55,"Thu, Feb 26, 1987",,,Box Score,,Indiana Pacers,W,,100,94,30,25,W 1,10187,,,False,,,WSB,1987
56,"Sat, Feb 28, 1987",,,Box Score,,New York Knicks,W,,137,117,31,25,W 2,19411,,,False,,,WSB,1987
57,"Mon, Mar 2, 1987",,,Box Score,@,Atlanta Hawks,L,,99,121,31,26,L 1,8991,,,False,,,WSB,1987
58,"Wed, Mar 4, 1987",,,Box Score,,New Jersey Nets,W,,117,114,32,26,W 1,7931,,,False,,,WSB,1987
59,"Fri, Mar 6, 1987",,,Box Score,@,Philadelphia 76ers,L,,113,123,32,27,L 1,17277,,,False,,,WSB,1987
60,"Tue, Mar 10, 1987",7:41p,,Box Score,@,New Jersey Nets,L,,79,121,32,28,L 2,9104,1:49,,False,,,WSB,1987
61,"Wed, Mar 11, 1987",,,Box Score,,Milwaukee Bucks,L,,107,115,32,29,L 3,7834,,,False,,,WSB,1987
62,"Sat, Mar 14, 1987",,,Box Score,,Chicago Bulls,W,OT,106,105,33,29,W 1,19411,,,False,,,WSB,1987
63,"Sun, Mar 15, 1987",,,Box Score,,Cleveland Cavaliers,W,,97,89,34,29,W 2,7593,,,False,,,WSB,1987
64,"Tue, Mar 17, 1987",,,Box Score,@,Atlanta Hawks,L,,98,118,34,30,L 1,10816,,,False,,,WSB,1987
65,"Thu, Mar 19, 1987",,,Box Score,,Seattle SuperSonics,W,,110,106,35,30,W 1,5987,,,False,,,WSB,1987
66,"Sat, Mar 21, 1987",,,Box Score,,Denver Nuggets,L,,107,117,35,31,L 1,8620,,,False,,,WSB,1987
67,"Mon, Mar 23, 1987",,,Box Score,@,Indiana Pacers,L,,92,101,35,32,L 2,9961,,,False,,,WSB,1987
68,"Tue, Mar 24, 1987",,,Box Score,,Atlanta Hawks,L,,87,96,35,33,L 3,9623,,,False,,,WSB,1987
69,"Thu, Mar 26, 1987",,,Box Score,,Boston Celtics,W,,106,103,36,33,W 1,19411,2:07,,False,,,WSB,1987
70,"Sat, Mar 28, 1987",,,Box Score,,Dallas Mavericks,L,,107,114,36,34,L 1,11427,,,False,,,WSB,1987
71,"Tue, Mar 31, 1987",,,Box Score,@,Chicago Bulls,L,,75,101,36,35,L 2,18122,,,False,,,WSB,1987
72,"Wed, Apr 1, 1987",,,Box Score,@,Boston Celtics,L,,86,103,36,36,L 3,14890,1:49,,False,,,WSB,1987
73,"Fri, Apr 3, 1987",,,Box Score,,Chicago Bulls,W,,122,118,37,36,W 1,19411,,,False,,,WSB,1987
74,"Sat, Apr 4, 1987",,,Box Score,@,Cleveland Cavaliers,W,,127,111,38,36,W 2,9256,,,False,,,WSB,1987
75,"Tue, Apr 7, 1987",,,Box Score,,Milwaukee Bucks,L,,94,95,38,37,L 1,7866,,,False,,,WSB,1987
76,"Wed, Apr 8, 1987",7:40p,,Box Score,@,New Jersey Nets,W,,118,109,39,37,W 1,11829,2:09,,False,,,WSB,1987
77,"Fri, Apr 10, 1987",,,Box Score,,Indiana Pacers,L,,101,115,39,38,L 1,9227,,,False,,,WSB,1987
78,"Sun, Apr 12, 1987",,,Box Score,,Detroit Pistons,W,,103,98,40,38,W 1,13652,,,False,,,WSB,1987
79,"Mon, Apr 13, 1987",,,Box Score,@,Philadelphia 76ers,L,,105,113,40,39,L 1,13857,,,False,,,WSB,1987
80,"Wed, Apr 15, 1987",,,Box Score,,Cleveland Cavaliers,W,,110,101,41,39,W 1,6708,,,False,,,WSB,1987
81,"Fri, Apr 17, 1987",,,Box Score,@,New York Knicks,W,,142,110,42,39,W 2,11094,,,False,,,WSB,1987
82,"Sun, Apr 19, 1987",,,Box Score,,Philadelphia 76ers,L,,102,108,42,40,L 1,19411,,,False,,,WSB,1987
1,"Fri, Apr 24, 1987",,Box Score,@,,Detroit Pistons,,,92,106,0,1,L 1,15419,1:54,,True,,L,WSB,1987
2,"Sun, Apr 26, 1987",,Box Score,@,,Detroit Pistons,,,85,128,0,2,L 2,14389,1:52,,True,,L,WSB,1987
3,"Wed, Apr 29, 1987",,Box Score,,,Detroit Pistons,,,96,97,0,3,L 3,10831,2:25,,True,,L,WSB,1987
