G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
14,"Sat, Nov 23, 1985",,,Box Score,@,Portland Trail Blazers,W,,130,113,12,2,W 1,12666,2:02,,False,,,LAL,1986
15,"Sun, Nov 24, 1985",,,Box Score,,San Antonio Spurs,W,,118,102,13,2,W 2,15259,2:08,,False,,,LAL,1986
16,"Fri, Nov 29, 1985",,,Box Score,,Seattle SuperSonics,W,,108,107,14,2,W 3,17505,2:08,,False,,,LAL,1986
17,"Sun, Dec 1, 1985",,,Box Score,,Chicago Bulls,W,,117,113,15,2,W 4,17505,2:05,,False,,,LAL,1986
18,"Wed, Dec 4, 1985",,,Box Score,@,Utah Jazz,W,OT,131,127,16,2,W 5,12287,2:46,,False,,,LAL,1986
19,"Fri, Dec 6, 1985",,,Box Score,,Houston Rockets,W,,120,112,17,2,W 6,17505,2:05,,False,,,LAL,1986
20,"Sun, Dec 8, 1985",,,Box Score,,Dallas Mavericks,W,,125,119,18,2,W 7,15810,1:55,,False,,,LAL,1986
21,"Thu, Dec 12, 1985",,,Box Score,,Phoenix Suns,W,,127,102,19,2,W 8,14558,1:59,,False,,,LAL,1986
22,"Fri, Dec 13, 1985",,,Box Score,@,Denver Nuggets,L,,120,124,19,3,L 1,17022,2:14,,False,,,LAL,1986
23,"Sun, Dec 15, 1985",,,Box Score,,Detroit Pistons,W,,132,119,20,3,W 1,17505,2:06,,False,,,LAL,1986
24,"Tue, Dec 17, 1985",,,Box Score,@,New York Knicks,W,,105,99,21,3,W 2,19591,2:05,,False,,,LAL,1986
25,"Wed, Dec 18, 1985",,,Box Score,@,Milwaukee Bucks,W,,107,105,22,3,W 3,11052,2:07,,False,,,LAL,1986
26,"Fri, Dec 20, 1985",,,Box Score,@,Cleveland Cavaliers,W,,128,116,23,3,W 4,20900,1:58,,False,,,LAL,1986
27,"Sat, Dec 21, 1985",,,Box Score,@,Washington Bullets,W,,96,84,24,3,W 5,19123,1:51,,False,,,LAL,1986
28,"Thu, Dec 26, 1985",,,Box Score,@,San Antonio Spurs,L,,91,109,24,4,L 1,15786,2:05,,False,,,LAL,1986
29,"Sat, Dec 28, 1985",,,Box Score,@,Sacramento Kings,W,,133,111,25,4,W 1,10333,2:03,,False,,,LAL,1986
30,"Sun, Dec 29, 1985",,,Box Score,,Golden State Warriors,L,,122,130,25,5,L 1,17505,2:02,,False,,,LAL,1986
31,"Fri, Jan 3, 1986",,,Box Score,,Utah Jazz,W,,110,101,26,5,W 1,17505,2:10,,False,,,LAL,1986
32,"Sun, Jan 5, 1986",,,Box Score,,Washington Bullets,W,,118,88,27,5,W 2,17505,1:46,,False,,,LAL,1986
33,"Wed, Jan 8, 1986",,,Box Score,,Portland Trail Blazers,W,,125,121,28,5,W 3,16481,2:11,,False,,,LAL,1986
34,"Fri, Jan 10, 1986",,,Box Score,,Indiana Pacers,W,,124,102,29,5,W 4,17505,2:08,,False,,,LAL,1986
35,"Sat, Jan 11, 1986",,,Box Score,@,Seattle SuperSonics,L,,99,105,29,6,L 1,14230,2:05,,False,,,LAL,1986
36,"Tue, Jan 14, 1986",,,Box Score,,Phoenix Suns,W,,143,122,30,6,W 1,14615,1:58,,False,,,LAL,1986
37,"Thu, Jan 16, 1986",,,Box Score,,Los Angeles Clippers,W,,112,96,31,6,W 2,17505,1:57,,False,,,LAL,1986
38,"Sun, Jan 19, 1986",,,Box Score,@,Detroit Pistons,L,,115,118,31,7,L 1,28548,2:17,,False,,,LAL,1986
39,"Mon, Jan 20, 1986",,,Box Score,@,Chicago Bulls,W,,133,118,32,7,W 1,17284,2:04,,False,,,LAL,1986
40,"Wed, Jan 22, 1986",,,Box Score,@,Boston Celtics,L,,95,110,32,8,L 1,14890,2:01,,False,,,LAL,1986
41,"Fri, Jan 24, 1986",,,Box Score,@,Los Angeles Clippers,L,,109,120,32,9,L 2,14858,2:11,,False,,,LAL,1986
42,"Sat, Jan 25, 1986",,,Box Score,,Denver Nuggets,L,,115,127,32,10,L 3,17505,2:04,,False,,,LAL,1986
43,"Tue, Jan 28, 1986",,,Box Score,,Milwaukee Bucks,W,,125,115,33,10,W 1,17505,2:08,,False,,,LAL,1986
44,"Thu, Jan 30, 1986",,,Box Score,@,Portland Trail Blazers,W,,118,94,34,10,W 2,12666,2:00,,False,,,LAL,1986
45,"Fri, Jan 31, 1986",,,Box Score,,Philadelphia 76ers,W,,134,100,35,10,W 3,17505,1:58,,False,,,LAL,1986
46,"Sun, Feb 2, 1986",,,Box Score,,New York Knicks,L,,96,103,35,11,L 1,17505,2:11,,False,,,LAL,1986
47,"Tue, Feb 4, 1986",,,Box Score,,Dallas Mavericks,W,,110,102,36,11,W 1,16275,1:56,,False,,,LAL,1986
48,"Thu, Feb 6, 1986",,,Box Score,@,Houston Rockets,W,,117,95,37,11,W 2,16016,1:57,,False,,,LAL,1986
49,"Tue, Feb 11, 1986",,,Box Score,@,Golden State Warriors,L,,113,137,37,12,L 1,15011,2:14,,False,,,LAL,1986
50,"Wed, Feb 12, 1986",,,Box Score,@,Phoenix Suns,W,,126,100,38,12,W 1,12048,2:03,,False,,,LAL,1986
51,"Fri, Feb 14, 1986",,,Box Score,,Atlanta Hawks,W,,141,117,39,12,W 2,17505,2:11,,False,,,LAL,1986
52,"Sun, Feb 16, 1986",,,Box Score,,Boston Celtics,L,,99,105,39,13,L 1,17505,2:19,,False,,,LAL,1986
53,"Wed, Feb 19, 1986",,,Box Score,@,Indiana Pacers,W,,90,81,40,13,W 1,16904,2:02,,False,,,LAL,1986
54,"Fri, Feb 21, 1986",7:42p,,Box Score,@,New Jersey Nets,L,,106,121,40,14,L 1,20149,2:08,,False,,,LAL,1986
55,"Sun, Feb 23, 1986",,,Box Score,@,Philadelphia 76ers,W,OT,117,111,41,14,W 1,17941,2:41,,False,,,LAL,1986
56,"Mon, Feb 24, 1986",,,Box Score,@,Atlanta Hawks,L,,93,102,41,15,L 1,16522,2:07,,False,,,LAL,1986
57,"Wed, Feb 26, 1986",,,Box Score,@,Dallas Mavericks,W,,119,116,42,15,W 1,17007,2:02,,False,,,LAL,1986
58,"Fri, Feb 28, 1986",,,Box Score,,Phoenix Suns,W,,115,103,43,15,W 2,17505,2:04,,False,,,LAL,1986
59,"Sat, Mar 1, 1986",,,Box Score,@,Phoenix Suns,L,,106,123,43,16,L 1,14013,1:58,,False,,,LAL,1986
60,"Mon, Mar 3, 1986",,,Box Score,,Golden State Warriors,W,,127,117,44,16,W 1,16045,2:08,,False,,,LAL,1986
61,"Wed, Mar 5, 1986",,,Box Score,,Utah Jazz,W,,130,84,45,16,W 2,16640,2:00,,False,,,LAL,1986
62,"Thu, Mar 6, 1986",,,Box Score,@,Golden State Warriors,W,,112,111,46,16,W 3,15011,2:14,,False,,,LAL,1986
63,"Sat, Mar 8, 1986",,,Box Score,,Sacramento Kings,W,2OT,122,121,47,16,W 4,17505,2:52,,False,,,LAL,1986
64,"Sun, Mar 9, 1986",,,Box Score,@,Seattle SuperSonics,W,,108,106,48,16,W 5,10312,2:02,,False,,,LAL,1986
65,"Tue, Mar 11, 1986",,,Box Score,,Los Angeles Clippers,W,,129,108,49,16,W 6,15656,1:57,,False,,,LAL,1986
66,"Thu, Mar 13, 1986",,,Box Score,,Seattle SuperSonics,W,,105,92,50,16,W 7,17505,1:59,,False,,,LAL,1986
67,"Sun, Mar 16, 1986",,,Box Score,,Houston Rockets,W,,116,111,51,16,W 8,17505,2:10,,False,,,LAL,1986
68,"Tue, Mar 18, 1986",,,Box Score,,Portland Trail Blazers,W,,128,122,52,16,W 9,17505,2:12,,False,,,LAL,1986
69,"Wed, Mar 19, 1986",,,Box Score,@,Los Angeles Clippers,L,,114,115,52,17,L 1,12723,2:07,,False,,,LAL,1986
70,"Fri, Mar 21, 1986",,,Box Score,@,San Antonio Spurs,W,,117,109,53,17,W 1,13860,2:08,,False,,,LAL,1986
71,"Sat, Mar 22, 1986",,,Box Score,@,Sacramento Kings,W,,115,113,54,17,W 2,10333,2:07,,False,,,LAL,1986
72,"Mon, Mar 24, 1986",,,Box Score,,San Antonio Spurs,W,,124,102,55,17,W 3,17505,2:11,,False,,,LAL,1986
73,"Tue, Mar 25, 1986",,,Box Score,@,Denver Nuggets,W,,121,115,56,17,W 4,17022,1:59,,False,,,LAL,1986
74,"Sat, Mar 29, 1986",,,Box Score,@,Seattle SuperSonics,L,,87,88,56,18,L 1,14230,2:11,,False,,,LAL,1986
75,"Sun, Mar 30, 1986",,,Box Score,,Golden State Warriors,W,,124,117,57,18,W 1,17505,2:03,,False,,,LAL,1986
76,"Tue, Apr 1, 1986",,,Box Score,,Seattle SuperSonics,W,,109,104,58,18,W 2,17505,2:08,,False,,,LAL,1986
77,"Thu, Apr 3, 1986",,,Box Score,,Sacramento Kings,W,,135,105,59,18,W 3,17505,2:02,,False,,,LAL,1986
78,"Sun, Apr 6, 1986",,,Box Score,@,Houston Rockets,L,,103,109,59,19,L 1,16016,2:17,,False,,,LAL,1986
79,"Tue, Apr 8, 1986",,,Box Score,@,Portland Trail Blazers,W,,120,114,60,19,W 1,12666,2:10,,False,,,LAL,1986
80,"Thu, Apr 10, 1986",,,Box Score,,Houston Rockets,W,,117,113,61,19,W 2,17505,2:02,,False,,,LAL,1986
81,"Sat, Apr 12, 1986",,,Box Score,@,Sacramento Kings,W,,105,92,62,19,W 3,10333,2:03,,False,,,LAL,1986
82,"Sun, Apr 13, 1986",,,Box Score,,Dallas Mavericks,L,,104,127,62,20,L 1,17505,1:57,,False,,,LAL,1986
1,"Thu, Apr 17, 1986",,Box Score,,,San Antonio Spurs,,,135,88,1,0,W 1,17505,1:59,,True,,W,LAL,1986
2,"Sat, Apr 19, 1986",,Box Score,,,San Antonio Spurs,,,122,94,2,0,W 2,17505,2:06,,True,,W,LAL,1986
3,"Wed, Apr 23, 1986",,Box Score,@,,San Antonio Spurs,,,114,94,3,0,W 3,7918,2:03,,True,,W,LAL,1986
4,"Sun, Apr 27, 1986",,Box Score,,,Dallas Mavericks,,,130,116,4,0,W 4,17505,2:05,,True,,W,LAL,1986
5,"Wed, Apr 30, 1986",,Box Score,,,Dallas Mavericks,,,117,113,5,0,W 5,17505,2:08,,True,,W,LAL,1986
6,"Fri, May 2, 1986",,Box Score,@,,Dallas Mavericks,,,108,110,5,1,L 1,17007,2:10,,True,,L,LAL,1986
7,"Sun, May 4, 1986",,Box Score,@,,Dallas Mavericks,,,118,120,5,2,L 2,17007,2:18,,True,,L,LAL,1986
8,"Tue, May 6, 1986",,Box Score,,,Dallas Mavericks,,,116,113,6,2,W 1,17505,2:11,,True,,W,LAL,1986
9,"Thu, May 8, 1986",,Box Score,@,,Dallas Mavericks,,,120,107,7,2,W 2,17007,2:13,,True,,W,LAL,1986
10,"Sat, May 10, 1986",,Box Score,,,Houston Rockets,,,119,107,8,2,W 3,17505,2:20,,True,,W,LAL,1986
11,"Tue, May 13, 1986",,Box Score,,,Houston Rockets,,,102,112,8,3,L 1,17505,2:04,,True,,L,LAL,1986
12,"Fri, May 16, 1986",,Box Score,@,,Houston Rockets,,,109,117,8,4,L 2,16016,2:20,,True,,L,LAL,1986
13,"Sun, May 18, 1986",,Box Score,@,,Houston Rockets,,,95,105,8,5,L 3,16016,2:23,,True,,L,LAL,1986
14,"Wed, May 21, 1986",,Box Score,,,Houston Rockets,,,112,114,8,6,L 4,17505,2:26,,True,,L,LAL,1986
