G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
33,"Wed, Jan 7, 1987",,,Box Score,@,Atlanta Hawks,W,,109,102,19,14,W 4,13716,,,False,,,PHI,1987
34,"Fri, Jan 9, 1987",,,Box Score,,New York Knicks,L,,84,94,19,15,L 1,17967,,,False,,,PHI,1987
35,"Sat, Jan 10, 1987",,,Box Score,@,Washington Bullets,L,,111,117,19,16,L 2,19411,,,False,,,PHI,1987
36,"Tue, Jan 13, 1987",,,Box Score,@,Indiana Pacers,W,,101,94,20,16,W 1,13428,,,False,,,PHI,1987
37,"Wed, Jan 14, 1987",,,Box Score,,Atlanta Hawks,W,,96,93,21,16,W 2,16355,,,False,,,PHI,1987
38,"Sat, Jan 17, 1987",,,Box Score,@,Chicago Bulls,L,,89,105,21,17,L 1,18222,,,False,,,PHI,1987
39,"Mon, Jan 19, 1987",,,Box Score,,Phoenix Suns,W,,107,104,22,17,W 1,13525,,,False,,,PHI,1987
40,"Wed, Jan 21, 1987",,,Box Score,,Seattle SuperSonics,W,OT,129,123,23,17,W 2,11891,,,False,,,PHI,1987
41,"Sun, Jan 25, 1987",,,Box Score,@,Boston Celtics,L,,96,111,23,18,L 1,14890,2:10,,False,,,PHI,1987
42,"Tue, Jan 27, 1987",,,Box Score,@,New York Knicks,W,,108,103,24,18,W 1,15556,,,False,,,PHI,1987
43,"Wed, Jan 28, 1987",,,Box Score,,Cleveland Cavaliers,W,,109,107,25,18,W 2,9228,,,False,,,PHI,1987
44,"Fri, Jan 30, 1987",,,Box Score,,Chicago Bulls,W,,121,112,26,18,W 3,17967,,,False,,,PHI,1987
45,"Sat, Jan 31, 1987",,,Box Score,@,Washington Bullets,L,,105,106,26,19,L 1,19411,,,False,,,PHI,1987
46,"Tue, Feb 3, 1987",,,Box Score,@,Indiana Pacers,W,,99,94,27,19,W 1,14044,,,False,,,PHI,1987
47,"Wed, Feb 4, 1987",7:41p,,Box Score,@,New Jersey Nets,W,,121,95,28,19,W 2,12131,2:03,,False,,,PHI,1987
48,"Tue, Feb 10, 1987",,,Box Score,@,Chicago Bulls,L,,99,104,28,20,L 1,17234,,,False,,,PHI,1987
49,"Wed, Feb 11, 1987",,,Box Score,,Detroit Pistons,L,OT,113,123,28,21,L 2,11206,,,False,,,PHI,1987
50,"Sat, Feb 14, 1987",,,Box Score,@,Detroit Pistons,L,,107,125,28,22,L 3,52745,,,False,,,PHI,1987
51,"Mon, Feb 16, 1987",,,Box Score,@,New York Knicks,W,,111,101,29,22,W 1,14620,,,False,,,PHI,1987
52,"Wed, Feb 18, 1987",,,Box Score,,Golden State Warriors,W,,114,103,30,22,W 2,16111,,,False,,,PHI,1987
53,"Fri, Feb 20, 1987",,,Box Score,,Sacramento Kings,W,,123,91,31,22,W 3,15344,,,False,,,PHI,1987
54,"Sun, Feb 22, 1987",,,Box Score,,Los Angeles Lakers,L,OT,110,112,31,23,L 1,17967,,,False,,,PHI,1987
55,"Mon, Feb 23, 1987",,,Box Score,@,Atlanta Hawks,L,,103,112,31,24,L 2,13632,,,False,,,PHI,1987
56,"Thu, Feb 26, 1987",,,Box Score,@,San Antonio Spurs,L,,94,96,31,25,L 3,11947,,,False,,,PHI,1987
57,"Fri, Feb 27, 1987",,,Box Score,@,Dallas Mavericks,L,,110,123,31,26,L 4,17007,,,False,,,PHI,1987
58,"Sun, Mar 1, 1987",,,Box Score,@,Houston Rockets,W,,102,97,32,26,W 1,16279,,,False,,,PHI,1987
59,"Wed, Mar 4, 1987",,,Box Score,,New York Knicks,L,,99,102,32,27,L 1,12286,,,False,,,PHI,1987
60,"Fri, Mar 6, 1987",,,Box Score,,Washington Bullets,W,,123,113,33,27,W 1,17277,,,False,,,PHI,1987
61,"Sat, Mar 7, 1987",,,Box Score,,New Jersey Nets,L,,102,114,33,28,L 1,16694,,,False,,,PHI,1987
62,"Tue, Mar 10, 1987",,,Box Score,@,Cleveland Cavaliers,W,,100,91,34,28,W 1,15516,,,False,,,PHI,1987
63,"Wed, Mar 11, 1987",,,Box Score,,Chicago Bulls,W,,117,108,35,28,W 2,15308,,,False,,,PHI,1987
64,"Sat, Mar 14, 1987",,,Box Score,@,Detroit Pistons,L,,95,98,35,29,L 1,41311,,,False,,,PHI,1987
65,"Wed, Mar 18, 1987",,,Box Score,,Atlanta Hawks,W,,109,107,36,29,W 1,15189,,,False,,,PHI,1987
66,"Fri, Mar 20, 1987",,,Box Score,,Denver Nuggets,W,,116,106,37,29,W 2,15977,,,False,,,PHI,1987
67,"Sat, Mar 21, 1987",,,Box Score,@,Milwaukee Bucks,W,,105,102,38,29,W 3,11052,,,False,,,PHI,1987
68,"Mon, Mar 23, 1987",,,Box Score,,Dallas Mavericks,L,,100,103,38,30,L 1,17201,,,False,,,PHI,1987
69,"Tue, Mar 24, 1987",,,Box Score,@,Chicago Bulls,L,,91,93,38,31,L 2,18122,,,False,,,PHI,1987
70,"Fri, Mar 27, 1987",,,Box Score,,New Jersey Nets,W,,110,99,39,31,W 1,13743,,,False,,,PHI,1987
71,"Sun, Mar 29, 1987",,,Box Score,@,Boston Celtics,L,,100,118,39,32,L 1,14890,1:57,,False,,,PHI,1987
72,"Tue, Mar 31, 1987",,,Box Score,@,Cleveland Cavaliers,W,,116,105,40,32,W 1,17641,,,False,,,PHI,1987
73,"Wed, Apr 1, 1987",,,Box Score,,Cleveland Cavaliers,W,,108,99,41,32,W 2,13081,,,False,,,PHI,1987
74,"Fri, Apr 3, 1987",8:09p,,Box Score,@,New Jersey Nets,L,,109,113,41,33,L 1,20149,2:23,,False,,,PHI,1987
75,"Sun, Apr 5, 1987",,,Box Score,,Boston Celtics,W,OT,106,104,42,33,W 1,17967,2:36,,False,,,PHI,1987
76,"Mon, Apr 6, 1987",,,Box Score,@,New York Knicks,L,,101,108,42,34,L 1,17146,,,False,,,PHI,1987
77,"Wed, Apr 8, 1987",,,Box Score,@,Atlanta Hawks,L,,92,110,42,35,L 2,16522,,,False,,,PHI,1987
78,"Fri, Apr 10, 1987",,,Box Score,,Chicago Bulls,W,OT,98,96,43,35,W 1,17967,,,False,,,PHI,1987
79,"Mon, Apr 13, 1987",,,Box Score,,Washington Bullets,W,,113,105,44,35,W 2,13857,,,False,,,PHI,1987
80,"Wed, Apr 15, 1987",,,Box Score,@,Milwaukee Bucks,L,,95,128,44,36,L 1,11052,,,False,,,PHI,1987
81,"Fri, Apr 17, 1987",,,Box Score,,Indiana Pacers,L,,111,115,44,37,L 2,17967,,,False,,,PHI,1987
82,"Sun, Apr 19, 1987",,,Box Score,@,Washington Bullets,W,,108,102,45,37,W 1,19411,,,False,,,PHI,1987
1,"Fri, Apr 24, 1987",,Box Score,@,,Milwaukee Bucks,,,104,107,0,1,L 1,11052,2:12,,True,,L,PHI,1987
2,"Sun, Apr 26, 1987",,Box Score,@,,Milwaukee Bucks,OT,,125,122,1,1,W 1,11052,2:54,,True,,W,PHI,1987
3,"Wed, Apr 29, 1987",,Box Score,,,Milwaukee Bucks,,,120,121,1,2,L 1,14361,2:19,,True,,L,PHI,1987
4,"Fri, May 1, 1987",,Box Score,,,Milwaukee Bucks,,,124,118,2,2,W 1,15464,2:12,,True,,W,PHI,1987
5,"Sun, May 3, 1987",,Box Score,@,,Milwaukee Bucks,,,89,102,2,3,L 1,11052,2:02,,True,,L,PHI,1987
