G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
39,"Fri, Jan 16, 1987",,,Box Score,@,Seattle SuperSonics,L,,100,134,16,23,L 2,8544,,,False,,,DEN,1987
40,"Mon, Jan 19, 1987",,,Box Score,,Portland Trail Blazers,W,,118,116,17,23,W 1,9726,,,False,,,DEN,1987
41,"Wed, Jan 21, 1987",,,Box Score,,Golden State Warriors,W,,129,112,18,23,W 2,8842,,,False,,,DEN,1987
42,"Sat, Jan 24, 1987",,,Box Score,,Milwaukee Bucks,W,,132,122,19,23,W 3,16170,,,False,,,DEN,1987
43,"Mon, Jan 26, 1987",,,Box Score,@,Portland Trail Blazers,L,OT,141,145,19,24,L 1,12666,,,False,,,DEN,1987
44,"Thu, Jan 29, 1987",,,Box Score,,Dallas Mavericks,L,,102,132,19,25,L 2,11325,,,False,,,DEN,1987
45,"Sat, Jan 31, 1987",,,Box Score,,Sacramento Kings,W,,142,113,20,25,W 1,11354,,,False,,,DEN,1987
46,"Mon, Feb 2, 1987",,,Box Score,,Los Angeles Clippers,W,,140,112,21,25,W 2,10725,,,False,,,DEN,1987
47,"Tue, Feb 3, 1987",,,Box Score,@,Houston Rockets,W,,107,105,22,25,W 3,16016,,,False,,,DEN,1987
48,"Thu, Feb 5, 1987",,,Box Score,@,Phoenix Suns,L,,100,113,22,26,L 1,10529,,,False,,,DEN,1987
49,"Tue, Feb 10, 1987",,,Box Score,,Boston Celtics,L,,105,119,22,27,L 2,17022,1:59,,False,,,DEN,1987
50,"Thu, Feb 12, 1987",,,Box Score,,Washington Bullets,L,,115,121,22,28,L 3,11080,,,False,,,DEN,1987
51,"Sat, Feb 14, 1987",,,Box Score,,Indiana Pacers,W,,129,113,23,28,W 1,12398,,,False,,,DEN,1987
52,"Tue, Feb 17, 1987",,,Box Score,@,San Antonio Spurs,L,OT,126,131,23,29,L 1,5607,,,False,,,DEN,1987
53,"Wed, Feb 18, 1987",,,Box Score,,Los Angeles Lakers,L,,122,128,23,30,L 2,17022,,,False,,,DEN,1987
54,"Fri, Feb 20, 1987",,,Box Score,@,Los Angeles Clippers,L,,107,121,23,31,L 3,8247,,,False,,,DEN,1987
55,"Mon, Feb 23, 1987",,,Box Score,@,Houston Rockets,L,,108,124,23,32,L 4,16279,,,False,,,DEN,1987
56,"Tue, Feb 24, 1987",,,Box Score,,Houston Rockets,W,,134,105,24,32,W 1,13013,,,False,,,DEN,1987
57,"Thu, Feb 26, 1987",,,Box Score,@,Seattle SuperSonics,L,,100,106,24,33,L 1,7691,,,False,,,DEN,1987
58,"Sat, Feb 28, 1987",,,Box Score,,Cleveland Cavaliers,L,,117,119,24,34,L 2,13422,,,False,,,DEN,1987
59,"Mon, Mar 2, 1987",,,Box Score,,Sacramento Kings,L,,114,117,24,35,L 3,8144,,,False,,,DEN,1987
60,"Wed, Mar 4, 1987",,,Box Score,@,Dallas Mavericks,L,,107,115,24,36,L 4,17007,,,False,,,DEN,1987
61,"Thu, Mar 5, 1987",,,Box Score,,San Antonio Spurs,W,,121,104,25,36,W 1,9124,,,False,,,DEN,1987
62,"Tue, Mar 10, 1987",,,Box Score,@,Los Angeles Lakers,L,,107,143,25,37,L 1,17505,,,False,,,DEN,1987
63,"Wed, Mar 11, 1987",,,Box Score,,Utah Jazz,W,,122,116,26,37,W 1,12250,,,False,,,DEN,1987
64,"Sun, Mar 15, 1987",,,Box Score,,Atlanta Hawks,L,,100,104,26,38,L 1,16040,,,False,,,DEN,1987
65,"Tue, Mar 17, 1987",,,Box Score,@,New York Knicks,W,,133,111,27,38,W 1,10241,,,False,,,DEN,1987
66,"Wed, Mar 18, 1987",,,Box Score,@,Cleveland Cavaliers,W,,104,100,28,38,W 2,6629,,,False,,,DEN,1987
67,"Fri, Mar 20, 1987",,,Box Score,@,Philadelphia 76ers,L,,106,116,28,39,L 1,15977,,,False,,,DEN,1987
68,"Sat, Mar 21, 1987",,,Box Score,@,Washington Bullets,W,,117,107,29,39,W 1,8620,,,False,,,DEN,1987
69,"Mon, Mar 23, 1987",,,Box Score,@,Utah Jazz,L,,118,122,29,40,L 1,12212,,,False,,,DEN,1987
70,"Tue, Mar 24, 1987",,,Box Score,,Los Angeles Clippers,W,,128,119,30,40,W 1,8774,,,False,,,DEN,1987
71,"Thu, Mar 26, 1987",,,Box Score,,Seattle SuperSonics,W,,123,113,31,40,W 2,10183,,,False,,,DEN,1987
72,"Sat, Mar 28, 1987",,,Box Score,,Detroit Pistons,L,,109,121,31,41,L 1,14825,,,False,,,DEN,1987
73,"Tue, Mar 31, 1987",,,Box Score,,San Antonio Spurs,W,,111,106,32,41,W 1,8214,,,False,,,DEN,1987
74,"Thu, Apr 2, 1987",,,Box Score,,Golden State Warriors,W,,132,96,33,41,W 2,8871,,,False,,,DEN,1987
75,"Fri, Apr 3, 1987",,,Box Score,@,San Antonio Spurs,W,,116,106,34,41,W 3,6469,,,False,,,DEN,1987
76,"Sun, Apr 5, 1987",,,Box Score,,Los Angeles Lakers,L,,118,126,34,42,L 1,17022,,,False,,,DEN,1987
77,"Tue, Apr 7, 1987",,,Box Score,@,Golden State Warriors,W,OT,129,126,35,42,W 1,6666,,,False,,,DEN,1987
78,"Fri, Apr 10, 1987",,,Box Score,@,Utah Jazz,L,,103,106,35,43,L 1,12212,,,False,,,DEN,1987
79,"Sat, Apr 11, 1987",,,Box Score,@,Houston Rockets,L,,103,113,35,44,L 2,16279,,,False,,,DEN,1987
80,"Tue, Apr 14, 1987",,,Box Score,,Portland Trail Blazers,W,,142,114,36,44,W 1,13638,,,False,,,DEN,1987
81,"Thu, Apr 16, 1987",,,Box Score,@,Sacramento Kings,L,,117,123,36,45,L 1,10333,,,False,,,DEN,1987
82,"Sat, Apr 18, 1987",,,Box Score,,Houston Rockets,W,,126,117,37,45,W 1,17022,,,False,,,DEN,1987
1,"Thu, Apr 23, 1987",,Box Score,@,,Los Angeles Lakers,,,95,128,0,1,L 1,17505,1:55,,True,,L,DEN,1987
2,"Sat, Apr 25, 1987",,Box Score,@,,Los Angeles Lakers,,,127,139,0,2,L 2,17297,2:21,,True,,L,DEN,1987
3,"Wed, Apr 29, 1987",,Box Score,,,Los Angeles Lakers,,,103,140,0,3,L 3,15137,2:10,,True,,L,DEN,1987
