G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
82,"Sat, Apr 16, 1983",,,Box Score,@,Dallas Mavericks,W,,132,120,53,29,W 3,14453,,,False,,,SAS,1983
1,"Tue, Apr 26, 1983",,Box Score,,,Denver Nuggets,,,152,133,1,0,W 1,10116,,,True,,W,SAS,1983
2,"Wed, Apr 27, 1983",,Box Score,,,Denver Nuggets,,,126,109,2,0,W 2,10690,,,True,,W,SAS,1983
3,"Fri, Apr 29, 1983",,Box Score,@,,Denver Nuggets,OT,,127,126,3,0,W 3,16965,,,True,,W,SAS,1983
4,"Mon, May 2, 1983",,Box Score,@,,Denver Nuggets,,,114,124,3,1,L 1,15035,,,True,,L,SAS,1983
5,"Wed, May 4, 1983",,Box Score,,,Denver Nuggets,,,145,105,4,1,W 1,12736,1:56,,True,,W,SAS,1983
6,"Sun, May 8, 1983",,Box Score,@,,Los Angeles Lakers,,,107,119,4,2,L 1,15063,2:13,,True,,L,SAS,1983
7,"Tue, May 10, 1983",,Box Score,@,,Los Angeles Lakers,,,122,113,5,2,W 1,17505,2:13,,True,,W,SAS,1983
8,"Fri, May 13, 1983",,Box Score,,,Los Angeles Lakers,,,100,113,5,3,L 1,15782,,,True,,L,SAS,1983
9,"Sun, May 15, 1983",,Box Score,,,Los Angeles Lakers,,,121,129,5,4,L 2,15782,2:18,,True,,L,SAS,1983
10,"Wed, May 18, 1983",,Box Score,@,,Los Angeles Lakers,,,117,112,6,4,W 1,17505,2:13,,True,,W,SAS,1983
11,"Fri, May 20, 1983",,Box Score,,,Los Angeles Lakers,,,100,101,6,5,L 1,15782,,,True,,L,SAS,1983
