G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
40,"Sun, Jan 23, 1983",,,Box Score,,Cleveland Cavaliers,W,,105,91,31,9,W 3,15320,1:58,,False,,,BOS,1983
41,"Mon, Jan 24, 1983",,,Box Score,@,Washington Bullets,L,,91,93,31,10,L 1,12143,2:06,,False,,,BOS,1983
42,"Wed, Jan 26, 1983",,,Box Score,,Washington Bullets,W,,125,99,32,10,W 1,15320,2:02,,False,,,BOS,1983
43,"Fri, Jan 28, 1983",,,Box Score,,Phoenix Suns,W,,111,104,33,10,W 2,15320,1:59,,False,,,BOS,1983
44,"Sun, Jan 30, 1983",,,Box Score,,Los Angeles Lakers,W,,110,95,34,10,W 3,15320,2:09,,False,,,BOS,1983
45,"Mon, Jan 31, 1983",,,Box Score,,Chicago Bulls,W,,110,104,35,10,W 4,12742,2:12,"at Hartford, CT",False,,,BOS,1983
46,"Wed, Feb 2, 1983",,,Box Score,,San Diego Clippers,W,,120,110,36,10,W 5,15320,2:05,,False,,,BOS,1983
47,"Fri, Feb 4, 1983",,,Box Score,@,Indiana Pacers,W,,102,93,37,10,W 6,13003,2:04,,False,,,BOS,1983
48,"Sun, Feb 6, 1983",,,Box Score,,Atlanta Hawks,L,,111,116,37,11,L 1,15320,2:13,,False,,,BOS,1983
49,"Tue, Feb 8, 1983",,,Box Score,@,Washington Bullets,L,OT,101,104,37,12,L 2,10841,2:30,,False,,,BOS,1983
50,"Wed, Feb 9, 1983",,,Box Score,,New York Knicks,W,,106,96,38,12,W 1,15320,1:55,,False,,,BOS,1983
51,"Wed, Feb 16, 1983",,,Box Score,@,Seattle SuperSonics,W,,108,100,39,12,W 2,17870,1:49,,False,,,BOS,1983
52,"Thu, Feb 17, 1983",,,Box Score,@,Portland Trail Blazers,L,,114,121,39,13,L 1,12666,2:08,,False,,,BOS,1983
53,"Sat, Feb 19, 1983",,,Box Score,@,Golden State Warriors,L,,109,115,39,14,L 2,13335,2:05,,False,,,BOS,1983
54,"Wed, Feb 23, 1983",,,Box Score,@,Los Angeles Lakers,W,,113,104,40,14,W 1,17505,2:04,,False,,,BOS,1983
55,"Thu, Feb 24, 1983",,,Box Score,@,San Diego Clippers,L,,107,122,40,15,L 1,13838,2:08,,False,,,BOS,1983
56,"Sat, Feb 26, 1983",,,Box Score,@,Phoenix Suns,W,,103,101,41,15,W 1,14660,2:05,,False,,,BOS,1983
57,"Tue, Mar 1, 1983",,,Box Score,,Kansas City Kings,W,,129,111,42,15,W 2,15320,2:01,,False,,,BOS,1983
58,"Fri, Mar 4, 1983",,,Box Score,,Philadelphia 76ers,W,,115,110,43,15,W 3,15320,2:07,,False,,,BOS,1983
59,"Sat, Mar 5, 1983",,,Box Score,@,New York Knicks,L,,98,105,43,16,L 1,18486,2:05,,False,,,BOS,1983
60,"Mon, Mar 7, 1983",,,Box Score,,New Jersey Nets,W,,121,114,44,16,W 1,15165,2:21,"at Hartford, CT",False,,,BOS,1983
61,"Wed, Mar 9, 1983",,,Box Score,,Seattle SuperSonics,L,,106,112,44,17,L 1,15320,2:07,,False,,,BOS,1983
62,"Fri, Mar 11, 1983",7:40p,,Box Score,@,New Jersey Nets,L,,93,98,44,18,L 2,20149,2:05,,False,,,BOS,1983
63,"Sun, Mar 13, 1983",,,Box Score,,New York Knicks,L,,110,122,44,19,L 3,15320,2:08,,False,,,BOS,1983
64,"Wed, Mar 16, 1983",,,Box Score,@,Philadelphia 76ers,L,,100,105,44,20,L 4,18482,2:07,,False,,,BOS,1983
65,"Fri, Mar 18, 1983",,,Box Score,,New Jersey Nets,W,,116,103,45,20,W 1,15320,2:09,,False,,,BOS,1983
66,"Sun, Mar 20, 1983",,,Box Score,@,Cleveland Cavaliers,W,,90,79,46,20,W 2,7180,2:01,,False,,,BOS,1983
67,"Tue, Mar 22, 1983",,,Box Score,@,Milwaukee Bucks,L,,108,116,46,21,L 1,11052,,,False,,,BOS,1983
68,"Wed, Mar 23, 1983",,,Box Score,,Atlanta Hawks,W,,114,102,47,21,W 1,15320,2:09,,False,,,BOS,1983
69,"Fri, Mar 25, 1983",,,Box Score,,Cleveland Cavaliers,W,,124,102,48,21,W 2,15320,1:53,,False,,,BOS,1983
70,"Sat, Mar 26, 1983",,,Box Score,@,Chicago Bulls,L,,108,118,48,22,L 1,10415,2:12,,False,,,BOS,1983
71,"Tue, Mar 29, 1983",,,Box Score,@,Indiana Pacers,L,,101,130,48,23,L 2,9789,2:07,,False,,,BOS,1983
72,"Wed, Mar 30, 1983",,,Box Score,,Indiana Pacers,W,,142,116,49,23,W 1,15320,2:04,,False,,,BOS,1983
73,"Fri, Apr 1, 1983",,,Box Score,,Milwaukee Bucks,W,,97,83,50,23,W 2,15320,1:52,,False,,,BOS,1983
74,"Sat, Apr 2, 1983",,,Box Score,@,Washington Bullets,W,OT,120,117,51,23,W 3,10138,2:34,,False,,,BOS,1983
75,"Tue, Apr 5, 1983",,,Box Score,@,Atlanta Hawks,W,,117,95,52,23,W 4,7760,1:46,,False,,,BOS,1983
76,"Wed, Apr 6, 1983",,,Box Score,,New York Knicks,W,,102,98,53,23,W 5,15320,2:17,,False,,,BOS,1983
77,"Fri, Apr 8, 1983",,,Box Score,,Washington Bullets,L,,99,107,53,24,L 1,15320,2:08,,False,,,BOS,1983
78,"Sun, Apr 10, 1983",,,Box Score,,Detroit Pistons,W,,115,113,54,24,W 1,15320,2:01,,False,,,BOS,1983
79,"Tue, Apr 12, 1983",7:40p,,Box Score,@,New Jersey Nets,W,,99,93,55,24,W 2,17087,2:03,,False,,,BOS,1983
80,"Wed, Apr 13, 1983",,,Box Score,@,Detroit Pistons,L,,101,113,55,25,L 1,13226,1:51,,False,,,BOS,1983
81,"Fri, Apr 15, 1983",,,Box Score,,Chicago Bulls,L,,117,120,55,26,L 2,15320,2:15,,False,,,BOS,1983
82,"Sun, Apr 17, 1983",,,Box Score,,Philadelphia 76ers,W,,114,101,56,26,W 1,15320,2:12,,False,,,BOS,1983
1,"Tue, Apr 19, 1983",,Box Score,,,Atlanta Hawks,,,103,95,1,0,W 1,15320,1:58,,True,,W,BOS,1983
2,"Fri, Apr 22, 1983",,Box Score,@,,Atlanta Hawks,,,93,95,1,1,L 1,10405,2:11,,True,,L,BOS,1983
3,"Sun, Apr 24, 1983",,Box Score,,,Atlanta Hawks,,,98,79,2,1,W 1,15320,2:17,,True,,W,BOS,1983
4,"Wed, Apr 27, 1983",,Box Score,,,Milwaukee Bucks,,,95,116,2,2,L 1,15320,2:02,,True,,L,BOS,1983
5,"Fri, Apr 29, 1983",,Box Score,,,Milwaukee Bucks,,,91,95,2,3,L 2,15320,2:00,,True,,L,BOS,1983
6,"Sun, May 1, 1983",,Box Score,@,,Milwaukee Bucks,,,99,107,2,4,L 3,11052,2:18,,True,,L,BOS,1983
7,"Mon, May 2, 1983",,Box Score,@,,Milwaukee Bucks,,,93,107,2,5,L 4,11052,,,True,,L,BOS,1983
