G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
71,"Fri, Mar 25, 1983",,,Box Score,,Houston Rockets,L,,104,106,40,31,L 1,11884,,,False,,,SEA,1983
72,"Sun, Mar 27, 1983",,,Box Score,@,Utah Jazz,W,,122,108,41,31,W 1,8923,,,False,,,SEA,1983
73,"Wed, Mar 30, 1983",,,Box Score,,Detroit Pistons,W,,135,124,42,31,W 2,10069,,,False,,,SEA,1983
74,"Fri, Apr 1, 1983",,,Box Score,,Dallas Mavericks,W,,101,95,43,31,W 3,12782,,,False,,,SEA,1983
75,"Mon, Apr 4, 1983",,,Box Score,,Los Angeles Lakers,W,,121,111,44,31,W 4,18045,,,False,,,SEA,1983
76,"Tue, Apr 5, 1983",,,Box Score,@,San Diego Clippers,W,2OT,115,109,45,31,W 5,4228,,,False,,,SEA,1983
77,"Thu, Apr 7, 1983",,,Box Score,,San Diego Clippers,W,,102,96,46,31,W 6,9601,,,False,,,SEA,1983
78,"Sun, Apr 10, 1983",,,Box Score,@,Portland Trail Blazers,W,,102,93,47,31,W 7,12666,,,False,,,SEA,1983
79,"Tue, Apr 12, 1983",,,Box Score,,Portland Trail Blazers,W,,106,101,48,31,W 8,14361,,,False,,,SEA,1983
80,"Wed, Apr 13, 1983",,,Box Score,@,Phoenix Suns,L,,96,109,48,32,L 1,10882,,,False,,,SEA,1983
81,"Fri, Apr 15, 1983",,,Box Score,@,Los Angeles Lakers,L,,99,100,48,33,L 2,17505,,,False,,,SEA,1983
82,"Sat, Apr 16, 1983",,,Box Score,@,Golden State Warriors,L,OT,122,133,48,34,L 3,7713,,,False,,,SEA,1983
1,"Wed, Apr 20, 1983",,Box Score,,,Portland Trail Blazers,,,97,108,0,1,L 1,9211,,,True,,L,SEA,1983
2,"Fri, Apr 22, 1983",,Box Score,@,,Portland Trail Blazers,,,96,105,0,2,L 2,12666,,,True,,L,SEA,1983
