Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,AST%,OWS,DWS,WS,WS/48,Awards,season,is_playoff
114.0,Jim Fox,24.0,DET,C,24.0,380.0,9.9,0.467,0.634,5.2,0.1,0.3,0.4,0.05,,1968,False
115.0,Nick Jones,22.0,SDR,PG,42.0,603.0,9.9,0.433,0.297,19.4,-0.3,0.5,0.2,0.013,,1968,False
116.0,George Patterson,28.0,DET,C,59.0,559.0,7.9,0.401,0.286,10.5,-0.4,0.5,0.1,0.007,,1968,False
117.0,George Lehmann,26.0,STL,PG,55.0,497.0,9.4,0.401,0.25,24.5,-0.5,0.5,0.0,-0.005,,1968,False
118.0,Larry Costello,36.0,PHI,PG,28.0,492.0,12.8,0.547,0.547,16.0,0.9,0.6,1.5,0.15,,1968,False
119.0,Bill Turner,23.0,SFW,SF,42.0,482.0,10.6,0.469,0.382,4.3,0.1,0.7,0.7,0.074,,1968,False
120.0,Plummer Lott,22.0,SEA,SF,44.0,478.0,4.7,0.343,0.209,8.8,-0.9,0.2,-0.7,-0.072,,1968,False
121.0,Johnny Jones,24.0,BOS,SF,51.0,475.0,9.0,0.378,0.269,7.3,-1.3,0.7,-0.5,-0.055,,1968,False
122.0,John Wetzel,23.0,LAL,SF,38.0,434.0,11.0,0.499,0.387,13.9,0.3,0.4,0.7,0.076,,1968,False
123.0,Jim Davis,26.0,STL,C,50.0,394.0,9.1,0.44,0.46,4.5,-0.2,0.4,0.2,0.029,,1968,False
124.0,Dennis Hamilton,23.0,LAL,PF,44.0,378.0,10.6,0.532,0.12,9.7,0.4,0.3,0.7,0.092,,1968,False
125.0,Bobby Lewis,22.0,SFW,SG,41.0,342.0,14.4,0.482,0.523,16.1,0.2,0.4,0.7,0.095,,1968,False
126.0,Reggie Harding,25.0,CHI,C,14.0,305.0,8.0,0.38,0.465,7.4,-0.4,0.4,0.0,-0.002,,1968,False
127.0,Dave Schellhase,23.0,CHI,PG,42.0,301.0,8.3,0.368,0.275,17.0,-0.8,0.3,-0.4,-0.072,,1968,False
128.0,Neil Johnson,24.0,NYK,PF,43.0,286.0,10.5,0.437,0.453,14.9,-0.1,0.3,0.2,0.032,,1968,False
129.0,Gary Gray,22.0,CIN,SG,44.0,276.0,5.4,0.379,0.075,12.5,-0.6,0.0,-0.5,-0.093,,1968,False
130.0,Nate Bowman,24.0,NYK,C,42.0,272.0,11.0,0.405,0.112,10.0,-0.4,0.4,0.0,-0.006,,1968,False
131.0,Henry Akin,23.0,SEA,C,36.0,259.0,6.5,0.372,0.226,7.0,-0.7,0.1,-0.6,-0.103,,1968,False
132.0,Dave Lattin,24.0,SFW,PF,44.0,257.0,8.1,0.416,0.324,7.0,-0.3,0.4,0.2,0.031,,1968,False
133.0,Jim Ware,23.0,SDR,PF,30.0,228.0,6.4,0.326,0.351,3.9,-0.8,0.2,-0.6,-0.124,,1968,False
134.0,Bud Acton,26.0,SDR,SF,23.0,195.0,9.5,0.444,0.392,7.5,-0.1,0.2,0.1,0.021,,1968,False
135.0,Sonny Dove,22.0,DET,PF,28.0,162.0,6.4,0.324,0.347,8.3,-0.6,0.1,-0.5,-0.136,,1968,False
136.0,George Lee,31.0,SFW,,10.0,106.0,6.0,0.362,0.686,4.5,-0.2,0.1,-0.1,-0.048,,1968,False
137.0,Tom Workman,23.0,2TM,,20.0,95.0,17.0,0.559,0.575,4.8,0.3,0.1,0.4,0.186,,1968,False
137.0,Tom Workman,23.0,STL,,19.0,85.0,19.6,0.577,0.579,5.4,0.3,0.1,0.4,0.223,,1968,False
137.0,Tom Workman,23.0,BAL,,1.0,10.0,-5.1,0.205,0.5,0.0,0.0,0.0,0.0,-0.133,,1968,False
138.0,Cliff Anderson,23.0,LAL,SG,18.0,94.0,4.5,0.315,0.966,20.3,-0.3,0.1,-0.2,-0.113,,1968,False
139.0,Paul Long,23.0,DET,SG,16.0,93.0,16.6,0.495,0.294,18.4,0.1,0.1,0.2,0.095,,1968,False
140.0,Tyrone Britt,23.0,SDR,SG,11.0,84.0,9.5,0.396,0.088,19.1,-0.1,0.1,0.0,-0.02,,1968,False
141.0,Rick Weitzman,21.0,BOS,SG,25.0,75.0,5.6,0.319,0.283,13.8,-0.4,0.1,-0.3,-0.184,,1968,False
142.0,Ron Filipek,23.0,PHI,,19.0,73.0,13.5,0.404,0.298,12.7,-0.2,0.1,0.0,-0.009,,1968,False
143.0,Jay Miller,24.0,STL,SF,8.0,52.0,-0.8,0.293,0.226,2.6,-0.3,0.0,-0.3,-0.263,,1968,False
144.0,Jim Reid,22.0,PHI,,6.0,52.0,10.6,0.473,0.25,7.1,0.0,0.1,0.1,0.078,,1968,False
145.0,Craig Spitzer,22.0,CHI,C,10.0,44.0,14.6,0.403,0.143,0.0,-0.1,0.1,0.0,-0.007,,1968,False
146.0,Ken Wilburn,23.0,CHI,SF,3.0,26.0,16.2,0.511,0.444,11.2,0.0,0.0,0.1,0.125,,1968,False
147.0,Al Jackson,24.0,CIN,,2.0,17.0,-9.2,0.0,0.0,6.3,-0.1,0.0,-0.1,-0.199,,1968,False
148.0,Roland West,23.0,BAL,,4.0,14.0,6.8,0.4,0.0,0.0,0.0,0.0,0.0,-0.003,,1968,False
149.0,Jim Burns,22.0,CHI,SG,3.0,11.0,4.3,0.286,0.0,13.0,-0.1,0.0,-0.1,-0.248,,1968,False
150.0,Jim Caldwell,25.0,NYK,C,2.0,7.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,-0.117,,1968,False
151.0,George Carter,24.0,DET,SF,1.0,5.0,21.3,0.615,0.5,26.7,0.0,0.0,0.0,0.23,,1968,False
,League Average,,,,,,,0.498,0.368,12.7,,,,,,1968,False
