Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,OWS,DWS,WS,WS/48,Awards,season,is_playoff
96.0,Dolph Schayes,35.0,PHI,PF,24.0,350.0,11.5,0.399,0.399,-0.4,0.3,-0.1,-0.01,,1964,False
97.0,Dave DeBusschere,23.0,DET,SF,15.0,304.0,13.9,0.425,0.323,-0.2,0.2,0.0,-0.003,,1964,False
98.0,Jerry Greenspan,22.0,PHI,SG,20.0,280.0,8.7,0.438,0.556,-0.1,0.2,0.1,0.02,,1964,False
99.0,Larry Siegfried,24.0,BOS,SG,31.0,261.0,11.8,0.397,0.355,-0.3,0.8,0.5,0.084,,1964,False
100.0,Bevo Nordmann,24.0,2TM,C,19.0,259.0,5.8,0.424,0.288,-0.1,0.2,0.0,0.008,,1964,False
100.0,Bevo Nordmann,24.0,NYK,C,7.0,106.0,9.5,0.546,0.56,0.2,0.0,0.2,0.076,,1964,False
100.0,Bevo Nordmann,24.0,STL,C,12.0,153.0,3.2,0.336,0.122,-0.3,0.2,-0.1,-0.039,,1964,False
101.0,Johnny McCarthy,29.0,BOS,PG,28.0,206.0,4.8,0.344,0.271,-0.3,0.5,0.2,0.056,,1964,False
102.0,Hubie White,24.0,PHI,SG,23.0,196.0,6.1,0.337,0.267,-0.7,0.1,-0.6,-0.143,,1964,False
103.0,Paul Hogue,23.0,2TM,C,15.0,147.0,3.6,0.393,0.233,-0.1,0.0,-0.1,-0.018,,1964,False
103.0,Paul Hogue,23.0,NYK,C,6.0,89.0,6.8,0.522,0.313,0.1,0.0,0.1,0.044,,1964,False
103.0,Paul Hogue,23.0,BAL,C,9.0,58.0,-1.4,0.235,0.143,-0.2,0.0,-0.1,-0.114,,1964,False
104.0,Gerry Ward,22.0,STL,SG,24.0,139.0,7.0,0.355,0.321,-0.3,0.2,-0.1,-0.049,,1964,False
105.0,Larry Comley,24.0,BAL,,12.0,89.0,5.6,0.284,0.432,-0.4,0.1,-0.3,-0.167,,1964,False
106.0,John Windsor,23.0,SFW,PF,11.0,68.0,12.5,0.442,0.296,0.0,0.1,0.1,0.091,,1964,False
107.0,Jerry Harkness,23.0,NYK,PG,5.0,59.0,11.9,0.433,0.267,0.0,0.0,0.0,-0.017,,1964,False
108.0,Mel Gibson,23.0,LAL,,9.0,53.0,2.5,0.311,0.1,-0.2,0.0,-0.1,-0.119,,1964,False
109.0,Ken Rohloff,24.0,STL,,2.0,7.0,-9.6,0.0,0.0,0.0,0.0,0.0,-0.131,,1964,False
110.0,Roger Strickland,23.0,BAL,,1.0,4.0,-0.1,0.333,0.0,0.0,0.0,0.0,-0.224,,1964,False
111.0,Mel Peterson,25.0,BAL,,2.0,3.0,20.8,1.0,0.0,0.0,0.0,0.0,0.514,,1964,False
,League Average,,,,,,,0.485,0.353,,,,,,1964,False
