Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,OWS,DWS,WS,WS/48,Awards,season,is_playoff
15.0,Jack Coleman,30.0,ROC,PF,72.0,2482.0,18.6,0.488,0.211,4.3,1.9,6.2,0.121,AS,1955,False
16.0,Jack George,26.0,PHW,PG,68.0,2480.0,13.0,0.438,0.385,1.5,2.3,3.8,0.074,,1955,False
17.0,Carl Braun,27.0,NYK,SG,71.0,2479.0,14.9,0.454,0.331,2.8,1.9,4.7,0.091,AS,1955,False
18.0,Red Rocha,31.0,SYR,C,72.0,2473.0,12.2,0.438,0.355,1.1,3.8,5.0,0.096,,1955,False
19.0,Bill Sharman,28.0,BOS,SG,68.0,2453.0,17.6,0.508,0.364,6.7,1.0,7.7,0.15,"AS,NBA2",1955,False
20.0,Nat Clifton,32.0,NYK,PF,72.0,2390.0,15.4,0.439,0.352,1.3,2.4,3.7,0.074,,1955,False
21.0,Bobby Wanzer,33.0,ROC,SG,72.0,2376.0,16.3,0.478,0.456,4.0,1.4,5.4,0.109,AS,1955,False
22.0,Whitey Skoog,28.0,MNL,SG,72.0,2365.0,11.6,0.434,0.185,1.1,2.6,3.6,0.074,,1955,False
23.0,Clyde Lovellette,25.0,MNL,C,70.0,2361.0,21.5,0.479,0.334,4.9,3.6,8.5,0.173,,1955,False
24.0,Andy Phillip,32.0,FTW,PG,64.0,2332.0,15.5,0.453,0.565,2.6,2.9,5.5,0.112,AS,1955,False
25.0,Dick McGuire,29.0,NYK,PG,71.0,2310.0,17.1,0.453,0.522,2.7,2.6,5.3,0.11,AS,1955,False
26.0,Bob Harrison,27.0,MLH,PG,72.0,2300.0,8.2,0.379,0.211,-2.6,2.2,-0.4,-0.008,,1955,False
27.0,Larry Foust,26.0,FTW,C,70.0,2264.0,23.5,0.57,0.627,10.3,3.0,13.3,0.282,"AS,NBA1",1955,False
28.0,Earl Lloyd,26.0,SYR,SF,72.0,2212.0,11.8,0.417,0.27,-0.3,3.9,3.6,0.077,,1955,False
29.0,George Yardley,26.0,FTW,SF,60.0,2150.0,19.4,0.492,0.479,4.9,2.7,7.6,0.17,AS,1955,False
30.0,Bill Calhoun,27.0,MLH,SG,69.0,2109.0,9.2,0.389,0.492,-0.9,2.3,1.4,0.033,,1955,False
31.0,Ray Felix,24.0,NYK,C,72.0,2024.0,20.9,0.494,0.599,4.8,2.5,7.2,0.172,,1955,False
32.0,George King,26.0,SYR,PG,67.0,2015.0,13.1,0.422,0.379,0.6,3.2,3.8,0.09,,1955,False
33.0,Arnie Risen,30.0,ROC,C,69.0,1970.0,17.4,0.461,0.536,2.3,1.6,3.9,0.095,AS,1955,False
34.0,Jim Pollard,32.0,MNL,SF,63.0,1960.0,13.5,0.41,0.248,-0.5,2.6,2.1,0.052,AS,1955,False
35.0,Jack Nichols,28.0,BOS,PF,64.0,1910.0,12.2,0.433,0.27,0.6,1.0,1.6,0.04,,1955,False
36.0,Odie Spears,30.0,ROC,SF,71.0,1888.0,12.7,0.477,0.463,2.8,1.0,3.8,0.096,,1955,False
37.0,Bob Davies,35.0,ROC,PG,72.0,1870.0,19.0,0.477,0.373,4.0,1.2,5.2,0.132,,1955,False
38.0,Max Zaslofsky,29.0,FTW,SG,70.0,1862.0,12.1,0.402,0.429,-1.1,1.7,0.6,0.014,,1955,False
39.0,Jack McMahon,26.0,ROC,PG,72.0,1807.0,11.4,0.393,0.312,-1.2,1.0,-0.2,-0.006,,1955,False
40.0,Dick Schnittker,26.0,MNL,SF,72.0,1798.0,15.7,0.505,0.621,4.2,2.1,6.2,0.166,,1955,False
41.0,Don Barksdale,31.0,BOS,SF,72.0,1790.0,14.7,0.445,0.484,1.2,1.0,2.2,0.059,,1955,False
42.0,Lew Hitch,25.0,2TM,PF,74.0,1774.0,13.4,0.457,0.405,1.3,2.3,3.6,0.097,,1955,False
42.0,Lew Hitch,25.0,MLH,PF,57.0,1451.0,12.7,0.437,0.344,0.5,1.8,2.4,0.078,,1955,False
42.0,Lew Hitch,25.0,MNL,PF,17.0,323.0,16.8,0.547,0.721,0.8,0.5,1.2,0.184,,1955,False
43.0,Frank Ramsey,23.0,BOS,SF,64.0,1754.0,15.1,0.487,0.544,3.1,0.9,4.0,0.11,,1955,False
44.0,Chuck Cooper,28.0,MLH,PF,70.0,1749.0,12.6,0.422,0.438,0.2,2.2,2.4,0.066,,1955,False
45.0,Chuck Share,27.0,MLH,C,69.0,1685.0,22.5,0.517,0.853,5.3,2.9,8.1,0.232,,1955,False
46.0,Don Henriksen,25.0,2TM,,70.0,1664.0,12.8,0.422,0.48,-0.1,1.0,0.9,0.025,,1955,False
46.0,Don Henriksen,25.0,BLB,,14.0,429.0,,0.447,0.714,,,,,,1955,False
46.0,Don Henriksen,25.0,ROC,PF,56.0,1235.0,12.8,0.414,0.413,-0.1,1.0,0.9,0.034,,1955,False
47.0,Bob Brannum,28.0,BOS,PF,71.0,1623.0,11.0,0.424,0.273,0.2,0.9,1.1,0.032,,1955,False
48.0,Ken Murray,26.0,2TM,SG,66.0,1590.0,10.6,0.399,0.241,-0.6,1.3,0.7,0.022,,1955,False
48.0,Ken Murray,26.0,BLB,SG,6.0,134.0,,0.417,0.23,,,,,,1955,False
48.0,Ken Murray,26.0,PHW,SG,60.0,1456.0,10.6,0.396,0.243,-0.6,1.3,0.7,0.024,,1955,False
49.0,Red Kerr,22.0,SYR,C,72.0,1529.0,18.6,0.462,0.311,2.0,3.0,5.0,0.157,,1955,False
50.0,Dick Rosenthal,25.0,FTW,SF,67.0,1406.0,14.0,0.435,0.346,0.7,1.7,2.4,0.081,,1955,False
51.0,George Dempsey,25.0,PHW,SG,48.0,1387.0,11.1,0.417,0.392,0.2,1.4,1.5,0.053,,1955,False
52.0,Frankie Brian,31.0,FTW,SG,71.0,1381.0,16.1,0.47,0.409,2.5,1.2,3.6,0.127,,1955,False
53.0,Billy Kenville,24.0,SYR,SG,70.0,1380.0,13.9,0.437,0.417,0.8,2.2,3.0,0.104,,1955,False
54.0,Tom Marshall,24.0,ROC,SF,72.0,1337.0,17.4,0.489,0.384,2.7,0.8,3.5,0.125,,1955,False
55.0,Bob Houbregs,22.0,3TM,C,64.0,1326.0,12.2,0.456,0.472,1.1,1.2,2.2,0.081,,1955,False
55.0,Bob Houbregs,22.0,BLB,,10.0,300.0,,0.421,0.37,,,,,,1955,False
55.0,Bob Houbregs,22.0,BOS,C,2.0,15.0,3.2,1.136,,0.0,0.0,0.0,0.095,,1955,False
55.0,Bob Houbregs,22.0,FTW,C,52.0,1011.0,12.4,0.466,0.5,1.1,1.2,2.2,0.105,,1955,False
56.0,Red Morrison,22.0,BOS,C,71.0,1227.0,11.8,0.466,0.405,1.0,0.8,1.7,0.068,,1955,False
57.0,Cal Christensen,27.0,ROC,SF,71.0,1204.0,14.0,0.445,0.675,0.8,1.0,1.7,0.069,,1955,False
58.0,Pep Saul,30.0,MLH,SG,65.0,1139.0,8.3,0.402,0.406,-0.3,1.1,0.8,0.032,,1955,False
59.0,Art Spoelstra,22.0,ROC,C,70.0,1127.0,13.2,0.455,0.391,1.0,0.7,1.7,0.074,,1955,False
60.0,Zeke Zawoluk,24.0,PHW,PF,67.0,1117.0,14.4,0.466,0.531,1.4,1.1,2.5,0.11,,1955,False
61.0,Dick Farley,22.0,SYR,SG,69.0,1113.0,13.0,0.462,0.569,1.3,1.6,3.0,0.128,,1955,False
62.0,Ed Kalafat,22.0,MNL,PF,72.0,1102.0,9.9,0.386,0.448,-0.9,1.6,0.7,0.029,,1955,False
63.0,Alex Hannum,31.0,MLH,PF,53.0,1088.0,9.1,0.386,0.299,-0.9,1.4,0.5,0.024,,1955,False
64.0,Monk Meineke,24.0,FTW,PF,68.0,1026.0,12.8,0.444,0.464,0.6,1.2,1.8,0.086,,1955,False
65.0,Jim Holstein,24.0,MNL,SF,62.0,980.0,8.9,0.378,0.285,-1.0,1.2,0.2,0.008,,1955,False
66.0,Gene Shue,23.0,2TM,PG,62.0,947.0,10.4,0.401,0.27,-0.4,0.8,0.4,0.022,,1955,False
66.0,Gene Shue,23.0,PHW,PG,6.0,65.0,9.1,0.312,0.4,-0.1,0.1,0.0,-0.025,,1955,False
66.0,Gene Shue,23.0,NYK,PG,56.0,882.0,10.5,0.406,0.263,-0.3,0.7,0.5,0.026,,1955,False
67.0,Jack Turner,24.0,NYK,SF,65.0,922.0,10.8,0.413,0.247,-0.1,0.8,0.6,0.032,,1955,False
68.0,Connie Simmons,29.0,2TM,C,36.0,862.0,12.1,0.398,0.297,-0.6,1.0,0.3,0.018,,1955,False
68.0,Connie Simmons,29.0,BLB,,11.0,355.0,,0.417,0.3,,,,,,1955,False
68.0,Connie Simmons,29.0,SYR,C,25.0,507.0,12.1,0.385,0.295,-0.6,1.0,0.3,0.031,,1955,False
69.0,Paul Walther,27.0,FTW,SG,68.0,820.0,11.1,0.416,0.547,0.2,1.1,1.3,0.074,,1955,False
70.0,Danny Finn,26.0,PHW,PG,43.0,820.0,10.3,0.342,0.325,-1.3,1.0,-0.3,-0.018,,1955,False
71.0,Walt Davis,24.0,PHW,C,61.0,766.0,9.6,0.431,0.264,0.1,0.8,0.9,0.057,,1955,False
72.0,Bobby Watson,24.0,2TM,PG,63.0,702.0,8.0,0.36,0.202,-0.9,0.8,-0.1,-0.007,,1955,False
72.0,Bobby Watson,24.0,MNL,PG,50.0,546.0,8.9,0.387,0.202,-0.3,0.6,0.3,0.024,,1955,False
72.0,Bobby Watson,24.0,MLH,PG,13.0,156.0,4.7,0.267,0.2,-0.6,0.2,-0.4,-0.117,,1955,False
73.0,Paul Hoffman,29.0,3TM,,38.0,670.0,4.0,0.378,0.431,-0.8,0.3,-0.5,-0.036,,1955,False
73.0,Paul Hoffman,29.0,BLB,,9.0,281.0,,0.439,0.532,,,,,,1955,False
73.0,Paul Hoffman,29.0,NYK,,18.0,268.0,4.2,0.322,0.397,-0.6,0.2,-0.4,-0.064,,1955,False
73.0,Paul Hoffman,29.0,PHW,SG,11.0,121.0,3.6,0.276,0.138,-0.3,0.1,-0.2,-0.06,,1955,False
74.0,Fred Scolari,32.0,BOS,PG,59.0,619.0,8.0,0.353,0.197,-1.0,0.3,-0.7,-0.057,,1955,False
75.0,Togo Palazzi,22.0,BOS,SG,53.0,504.0,15.3,0.442,0.237,0.3,0.3,0.6,0.053,,1955,False
76.0,Bob Peterson,23.0,NYK,PF,37.0,503.0,11.2,0.408,0.266,-0.2,0.5,0.4,0.034,,1955,False
77.0,Larry Costello,23.0,PHW,PG,19.0,463.0,10.7,0.385,0.23,-0.2,0.4,0.2,0.022,,1955,False
78.0,Bert Cook,25.0,NYK,SG,37.0,424.0,8.7,0.381,0.376,-0.4,0.3,0.0,-0.006,,1955,False
79.0,Don Sunderlage,25.0,MNL,SG,45.0,404.0,6.1,0.345,0.549,-0.8,0.4,-0.3,-0.038,,1955,False
80.0,Jackie Moore,22.0,3TM,SF,22.0,371.0,9.7,0.407,0.398,-0.1,0.4,0.3,0.034,,1955,False
80.0,Jackie Moore,22.0,SYR,SF,1.0,5.0,-3.2,0.347,1.0,0.0,0.0,0.0,-0.097,,1955,False
80.0,Jackie Moore,22.0,MLH,SF,1.0,13.0,0.1,0.143,0.0,-0.1,0.0,-0.1,-0.404,,1955,False
80.0,Jackie Moore,22.0,PHW,SF,20.0,353.0,10.2,0.423,0.413,0.0,0.4,0.4,0.051,,1955,False
81.0,Jim Tucker,22.0,SYR,PF,20.0,287.0,11.5,0.396,0.328,-0.3,0.6,0.3,0.053,,1955,False
82.0,Wally Osterkorn,26.0,SYR,SF,19.0,286.0,2.8,0.252,0.33,-1.3,0.5,-0.8,-0.133,,1955,False
83.0,Ken McBride,25.0,MLH,SG,12.0,249.0,8.1,0.366,0.197,-0.6,0.2,-0.4,-0.084,,1955,False
84.0,Bob Carney,22.0,MNL,SG,19.0,244.0,8.9,0.423,0.625,0.0,0.3,0.3,0.059,,1955,False
85.0,Al Roges,24.0,2TM,,17.0,201.0,4.3,0.426,0.393,0.0,0.0,0.0,0.005,,1955,False
85.0,Al Roges,24.0,BLB,,13.0,159.0,,0.429,0.327,,,,,,1955,False
85.0,Al Roges,24.0,FTW,SG,4.0,42.0,4.3,0.414,0.778,0.0,0.0,0.0,0.025,,1955,False
86.0,Jim Neal,24.0,BLB,C,13.0,194.0,,0.278,0.356,,,,,,1955,False
87.0,Rollen Hans,23.0,BLB,SG,13.0,178.0,,0.468,0.373,,,,,,1955,False
88.0,Jim Fritsche,23.0,FTW,PF,16.0,151.0,6.9,0.409,0.333,-0.1,0.1,0.1,0.028,,1955,False
89.0,Dan King,24.0,BLB,,12.0,103.0,,0.36,0.455,,,,,,1955,False
90.0,George Ratkovicz,32.0,MLH,PF,9.0,102.0,4.2,0.275,1.211,-0.3,0.1,-0.1,-0.065,,1955,False
91.0,Al McGuire,26.0,BLB,PG,10.0,98.0,,0.328,0.219,,,,,,1955,False
92.0,Fred Diute,26.0,MLH,SG,7.0,72.0,-2.3,0.209,0.571,-0.4,0.1,-0.3,-0.204,,1955,False
93.0,Boris Nachamkin,21.0,ROC,,6.0,59.0,12.5,0.389,0.65,-0.1,0.0,0.0,-0.01,,1955,False
94.0,Ronnie MacGilvray,24.0,MLH,PG,6.0,57.0,8.1,0.265,0.583,-0.1,0.1,-0.1,-0.046,,1955,False
95.0,Tom Brennan,24.0,PHW,SF,11.0,52.0,5.7,0.455,0.0,0.0,0.0,0.1,0.048,,1955,False
96.0,Fred Christ,24.0,NYK,,6.0,48.0,17.1,0.438,0.611,0.0,0.0,0.1,0.085,,1955,False
97.0,Phil Martin,26.0,MLH,SF,7.0,47.0,6.8,0.302,0.105,-0.2,0.1,-0.1,-0.094,,1955,False
98.0,Bill Gabor,32.0,SYR,SG,3.0,47.0,12.0,0.351,0.227,-0.1,0.1,0.0,-0.012,,1955,False
99.0,Chuck Grigsby,26.0,NYK,,7.0,45.0,10.2,0.355,0.421,-0.1,0.1,0.0,-0.042,,1955,False
100.0,Bob Knight,25.0,NYK,,2.0,29.0,12.2,0.47,0.143,0.0,0.0,0.1,0.117,,1955,False
101.0,Mike Kearns,25.0,PHW,PG,6.0,25.0,1.0,0.074,0.8,-0.1,0.0,-0.1,-0.223,,1955,False
102.0,Herm Hedderick,25.0,NYK,,5.0,23.0,-0.8,0.212,0.111,-0.1,0.0,-0.1,-0.232,,1955,False
103.0,Skippy Whitaker,24.0,BOS,PG,3.0,15.0,-8.9,0.167,0.0,-0.1,0.0,-0.1,-0.283,,1955,False
104.0,Carl McNulty,24.0,MLH,SG,1.0,14.0,-9.9,0.167,0.0,-0.1,0.0,-0.1,-0.357,,1955,False
105.0,Don Anielak,24.0,NYK,,1.0,10.0,1.8,0.26,1.0,-0.1,0.0,-0.1,-0.263,,1955,False
,League Average,,,,,,,0.454,0.415,,,,,,1955,False
