Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,AST%,OWS,DWS,WS,WS/48,Awards,season,is_playoff
158.0,Bud Olsen,28.0,DET,PF,10.0,70.0,6.1,0.354,0.522,12.5,-0.1,0.0,-0.1,-0.084,,1969,False
159.0,Mal Graham,23.0,BOS,PG,22.0,103.0,4.6,0.302,0.255,17.5,-0.5,0.2,-0.3,-0.135,,1969,False
160.0,Tom Workman,24.0,BAL,,21.0,86.0,14.1,0.437,0.278,3.3,-0.1,0.1,0.1,0.041,,1969,False
161.0,Rod Knowles,22.0,PHO,,8.0,40.0,-0.1,0.294,0.214,0.0,-0.1,0.0,-0.1,-0.148,,1969,False
162.0,Bob Ferry,31.0,BAL,C,7.0,36.0,11.1,0.391,0.429,13.6,-0.1,0.1,0.0,0.012,,1969,False
163.0,Dwight Waller,23.0,ATL,,11.0,29.0,2.3,0.29,0.778,4.1,-0.1,0.0,-0.1,-0.134,,1969,False
164.0,Jay Miller,25.0,MIL,SF,3.0,27.0,1.5,0.344,0.7,0.0,-0.1,0.0,-0.1,-0.127,,1969,False
165.0,Ed Biedenbach,23.0,PHO,,7.0,18.0,2.7,0.231,1.0,18.6,-0.1,0.0,-0.1,-0.248,,1969,False
166.0,Cliff Williams,23.0,DET,,3.0,18.0,-3.5,0.222,0.0,13.8,-0.1,0.0,-0.1,-0.277,,1969,False
167.0,Ken Wilburn,24.0,CHI,SF,4.0,14.0,9.9,0.359,0.5,11.3,-0.1,0.0,0.0,-0.123,,1969,False
168.0,Doug Sims,25.0,CIN,,4.0,12.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,-0.053,,1969,False
,League Average,,,,,,,0.491,0.353,13.3,,,,,,1969,False
