operation_type,team_from,team_to,asset_type,asset_name,pick_year,pick_round,pick_original_team,has_trade_exception,trade_id,date
trade,DEN,MIA,player,Willie Burton,,,,False,2315,1990-06-22
trade,DEN,MIA,player,Dave Jamerson,,,,False,2316,1990-06-22
trade,DEN,MIA,pick,1990 1st round draft pick,,,,False,2317,1990-06-22
trade,DEN,MIA,pick,1990 1st round draft pick,,,,False,2318,1990-06-22
trade,DEN,MIA,pick,1990 1st round draft pick,,,,False,2319,1990-06-22
trade,MIN,PHI,player,Brian Oliver,,,,False,2320,1990-06-25
trade,MIN,PHI,pick,1990 2nd round draft pick,,,,False,2321,1990-06-25
trade,SAC,Washington Bullets,player,Pervis Ellison,,,,False,2322,1990-06-25
trade,UTA,SAC,player,Bob Hansen,,,,False,2323,1990-06-25
trade,UTA,SAC,player,Eric Leckner,,,,False,2324,1990-06-25
trade,UTA,SAC,player,Anthony Bonner,,,,False,2325,1990-06-25
trade,UTA,SAC,player,Phil Henderson,,,,False,2326,1990-06-25
trade,UTA,SAC,player,Walter Palmer,,,,False,2327,1990-06-25
trade,UTA,SAC,pick,1990 1st round draft pick,,,,False,2328,1990-06-25
trade,UTA,SAC,pick,1990 2nd round draft pick,,,,False,2329,1990-06-25
trade,UTA,SAC,pick,1990 2nd round draft pick,,,,False,2330,1990-06-25
trade,Washington Bullets,SAC,player,Mike Iuzzolino,,,,False,2331,1990-06-25
trade,Washington Bullets,SAC,pick,1991 2nd round draft pick,,,,False,2332,1990-06-25
trade,Washington Bullets,UTA,player,Jeff Malone,,,,False,2333,1990-06-25
trade,New Jersey Nets,ORL,player,Adonis Jordan,,,,False,2334,1990-06-25
trade,New Jersey Nets,ORL,player,Rashard Griffith,,,,False,2335,1990-06-25
trade,New Jersey Nets,ORL,pick,1993 2nd round draft pick,,,,False,2336,1990-06-25
trade,New Jersey Nets,ORL,pick,1995 2nd round draft pick,,,,False,2337,1990-06-25
trade,CHI,New Jersey Nets,player,Tate George,,,,False,2338,1990-06-26
trade,CHI,New Jersey Nets,player,Von McDade,,,,False,2339,1990-06-26
trade,CHI,New Jersey Nets,player,P.J. Brown,,,,False,2340,1990-06-26
trade,CHI,New Jersey Nets,pick,1990 1st round draft pick,,,,False,2341,1990-06-26
trade,CHI,New Jersey Nets,pick,1991 2nd round draft pick,,,,False,2342,1990-06-26
trade,CHI,New Jersey Nets,pick,1992 2nd round draft pick,,,,False,2343,1990-06-26
trade,DAL,SAC,player,Bill Wennington,,,,False,2344,1990-06-26
trade,DAL,SAC,player,Duane Causwell,,,,False,2345,1990-06-26
trade,DAL,SAC,player,Travis Mays,,,,False,2346,1990-06-26
trade,DAL,SAC,pick,1990 1st round draft pick,,,,False,2347,1990-06-26
trade,DAL,SAC,pick,1990 1st round draft pick,,,,False,2348,1990-06-26
trade,DAL,SAC,pick,1990 2nd round draft pick,,,,False,2349,1990-06-26
trade,DAL,SAC,pick,1991 2nd round draft pick,,,,False,2350,1990-06-26
trade,ATL,GSW,player,Tyrone Hill,,,,False,2351,1990-06-27
trade,ATL,GSW,player,Les Jepsen,,,,False,2352,1990-06-27
trade,ATL,GSW,pick,1990 1st round draft pick,,,,False,2353,1990-06-27
trade,ATL,GSW,pick,1990 2nd round draft pick,,,,False,2354,1990-06-27
trade,ATL,GSW,pick,1990 1st round draft pick,,,,False,2355,1990-06-27
trade,ATL,GSW,pick,1990 2nd round draft pick,,,,False,2356,1990-06-27
trade,ATL,GSW,pick,1990 2nd round draft pick,,,,False,2357,1990-06-27
trade,ORL,Seattle SuperSonics,player,Adonis Jordan,,,,False,2358,1990-06-27
trade,ORL,Seattle SuperSonics,player,Michael McDonald,,,,False,2359,1990-06-27
trade,ORL,Seattle SuperSonics,pick,1993 2nd round draft pick,,,,False,2360,1990-06-27
trade,ORL,Seattle SuperSonics,pick,1995 2nd round draft pick,,,,False,2361,1990-06-27
trade,MIA,SAC,player,Rory Sparrow,,,,False,2362,1990-06-27
trade,MIA,SAC,player,Bimbo Coles,,,,False,2363,1990-06-27
trade,CLE,PHO,player,Stefano Rusconi,,,,False,2364,1990-06-27
trade,CLE,PHO,player,MiloÅ¡ BabiÄ,,,,False,2365,1990-06-27
trade,Seattle SuperSonics,New Jersey Nets,player,Jud Buechler,,,,False,2366,1990-06-27
trade,HOU,MIA,player,Alec Kessler,,,,False,2367,1990-06-27
trade,HOU,MIA,player,Carl Herrera,,,,False,2368,1990-06-27
trade,HOU,MIA,player,Dave Jamerson,,,,False,2369,1990-06-27
trade,POR,SAC,player,Byron Irvin,,,,False,2370,1990-08-01
trade,POR,SAC,player,Pete Chilcutt,,,,False,2371,1990-08-01
trade,POR,SAC,player,Brett Roberts,,,,False,2372,1990-08-01
trade,POR,SAC,pick,1991 1st round draft pick,,,,False,2373,1990-08-01
trade,POR,SAC,pick,1992 2nd round draft pick,,,,False,2374,1990-08-01
trade,GSW,PHI,player,Manute Bol,,,,False,2375,1990-08-01
trade,GSW,PHI,player,Chris Gatling,,,,False,2376,1990-08-01
trade,GSW,PHI,pick,1991 1st round draft pick,,,,False,2377,1990-08-01
trade,MIL,SAS,player,Paul Pressey,,,,False,2378,1990-08-01
trade,MIL,SAS,player,Frank Brickowski,,,,False,2379,1990-08-01
trade,DEN,MIL,player,Danny Schayes,,,,False,2380,1990-08-01
trade,DEN,MIL,player,Terry Mills,,,,False,2381,1990-08-01
trade,DEN,LAL,player,Orlando Woolridge,,,,False,2382,1990-08-03
trade,DEN,LAL,pick,1993 2nd round draft pick,,,,False,2383,1990-08-03
trade,DEN,LAL,pick,1995 2nd round draft pick,,,,False,2384,1990-08-03
trade,LAL,SAS,player,Mark McNamara,,,,False,2385,1990-09-25
trade,LAL,SAS,pick,1994 2nd round draft pick,,,,False,2386,1990-09-25
trade,GSW,LAL,player,Terry Teagle,,,,False,2387,1990-09-25
trade,GSW,LAL,player,Shaun Vandiver,,,,False,2388,1990-09-25
trade,GSW,LAL,pick,1991 1st round draft pick,,,,False,2389,1990-09-25
trade,ATL,HOU,player,Roy Marble,,,,False,2390,1990-09-27
trade,ATL,HOU,player,Kenny Smith,,,,False,2391,1990-09-27
trade,ATL,HOU,player,John Lucas,,,,False,2392,1990-09-27
trade,ATL,HOU,player,Tim McCormick,,,,False,2393,1990-09-27
trade,ATL,HOU,player,Charlie Ward,,,,False,2394,1990-09-27
trade,ATL,HOU,pick,1994 1st round draft pick,,,,False,2395,1990-09-27
trade,DEN,DET,player,Anthony Cook,,,,False,2396,1990-09-28
trade,DEN,DET,pick,1992 2nd round draft pick,,,,False,2397,1990-09-28
trade,PHO,Washington Bullets,player,Mike Morrison,,,,False,2398,1990-09-28
trade,PHO,Washington Bullets,pick,1993 2nd round draft pick,,,,False,2399,1990-09-28
trade,CHI,MIA,player,Jeff Sanders,,,,False,2400,1990-10-02
trade,DEN,Seattle SuperSonics,player,Avery Johnson,,,,False,2401,1990-10-24
trade,DEN,Seattle SuperSonics,pick,1997 2nd round draft pick,,,,False,2402,1990-10-24
trade,PHI,PHO,player,Sharone Wright,,,,False,2403,1990-10-28
trade,PHI,PHO,pick,1994 1st round draft pick,,,,False,2404,1990-10-28
trade,SAC,Washington Bullets,player,Byron Irvin,,,,False,2405,1990-10-30
trade,SAC,Washington Bullets,player,Steve Colter,,,,False,2406,1990-10-30
trade,ORL,SAS,player,Sidney Green,,,,False,2407,1990-10-30
trade,ORL,SAS,player,Mark McNamara,,,,False,2408,1990-10-30
trade,ORL,SAS,player,Stanley Roberts,,,,False,2409,1990-10-30
trade,ORL,SAS,pick,1991 1st round draft pick,,,,False,2410,1990-10-30
trade,MIN,PHI,player,Alvaro Teheran,,,,False,2411,1990-11-10
trade,MIN,PHI,pick,1991 2nd round draft pick,,,,False,2412,1990-11-10
trade,PHO,Seattle SuperSonics,player,Eddie Johnson,,,,False,2413,1990-12-07
trade,PHO,Seattle SuperSonics,player,LeRon Ellis,,,,False,2414,1990-12-07
trade,PHO,Seattle SuperSonics,player,Sharone Wright,,,,False,2415,1990-12-07
trade,PHO,Seattle SuperSonics,pick,1991 1st round draft pick,,,,False,2416,1990-12-07
trade,PHO,Seattle SuperSonics,pick,1994 1st round draft pick,,,,False,2417,1990-12-07
trade,CHO,PHI,player,Armen Gilliam,,,,False,2418,1991-01-04
trade,CHO,PHI,player,Dave Hoppen,,,,False,2419,1991-01-04
trade,CHO,PHI,player,Mike Gminski,,,,False,2420,1991-01-04
trade,MIL,New Jersey Nets,player,Greg Anderson,,,,False,2421,1991-01-16
trade,MIL,New Jersey Nets,player,Lester Conner,,,,False,2422,1991-01-16
trade,DEN,New Jersey Nets,player,Terry Mills,,,,False,2423,1991-01-23
trade,DEN,POR,player,Walter Davis,,,,False,2424,1991-01-23
trade,DEN,POR,player,Reggie Smith,,,,False,2425,1991-01-23
trade,DEN,POR,pick,1992 2nd round draft pick,,,,False,2426,1991-01-23
trade,New Jersey Nets,DEN,player,Greg Anderson,,,,False,2427,1991-01-23
trade,New Jersey Nets,DEN,player,Bryant Stith,,,,False,2428,1991-01-23
trade,New Jersey Nets,DEN,pick,1992 1st round draft pick,,,,False,2429,1991-01-23
trade,POR,New Jersey Nets,player,DraÅ¾en PetroviÄ,,,,False,2430,1991-01-23
trade,POR,New Jersey Nets,player,Kevin Thompson,,,,False,2431,1991-01-23
trade,POR,New Jersey Nets,pick,1993 2nd round draft pick,,,,False,2432,1991-01-23
trade,CHO,SAC,player,Alex Holcombe,,,,False,2433,1991-01-29
trade,CHO,SAC,player,Dejan Bodiroga,,,,False,2434,1991-01-29
trade,CHO,SAC,pick,1993 2nd round draft pick,,,,False,2435,1991-01-29
trade,CHO,SAC,pick,1995 2nd round draft pick,,,,False,2436,1991-01-29
trade,MIL,Seattle SuperSonics,player,Ricky Pierce,,,,False,2437,1991-02-15
trade,MIL,Seattle SuperSonics,player,Dale Ellis,,,,False,2438,1991-02-15
trade,LAC,Seattle SuperSonics,player,Benoit Benjamin,,,,False,2439,1991-02-20
trade,LAC,Seattle SuperSonics,player,Olden Polynice,,,,False,2440,1991-02-20
trade,LAC,Seattle SuperSonics,player,LeRon Ellis,,,,False,2441,1991-02-20
trade,LAC,Seattle SuperSonics,player,Brooks Thompson,,,,False,2442,1991-02-20
trade,LAC,Seattle SuperSonics,pick,1991 1st round draft pick,,,,False,2443,1991-02-20
trade,LAC,Seattle SuperSonics,pick,1994 1st round draft pick,,,,False,2444,1991-02-20
trade,DEN,Washington Bullets,player,Michael Adams,,,,False,2445,1991-06-11
trade,DEN,Washington Bullets,player,LaBradford Smith,,,,False,2446,1991-06-11
trade,DEN,Washington Bullets,player,John Best,,,,False,2447,1991-06-11
trade,DEN,Washington Bullets,pick,1991 1st round draft pick,,,,False,2448,1991-06-11
trade,DEN,Washington Bullets,pick,1993 2nd round draft pick,,,,False,2449,1991-06-11
trade,DEN,Washington Bullets,pick,1991 1st round draft pick,,,,False,2450,1991-06-11
trade,ATL,LAC,player,Doc Rivers,,,,False,2451,1991-06-26
trade,ATL,LAC,player,Stacey Augmon,,,,False,2452,1991-06-26
trade,ATL,LAC,player,Rich Manning,,,,False,2453,1991-06-26
trade,ATL,LAC,player,Gaylon Nickerson,,,,False,2454,1991-06-26
trade,ATL,LAC,pick,1991 1st round draft pick,,,,False,2455,1991-06-26
trade,ATL,LAC,pick,1993 2nd round draft pick,,,,False,2456,1991-06-26
trade,ATL,LAC,pick,1994 2nd round draft pick,,,,False,2457,1991-06-26
trade,GSW,POR,player,Lamont Strothers,,,,False,2458,1991-06-26
trade,GSW,POR,player,Tyus Edney,,,,False,2459,1991-06-26
trade,GSW,POR,player,Tim Young,,,,False,2460,1991-06-26
trade,GSW,POR,pick,1995 2nd round draft pick,,,,False,2461,1991-06-26
trade,GSW,POR,pick,1999 2nd round draft pick,,,,False,2462,1991-06-26
trade,CLE,HOU,player,Terrell Bell,,,,False,2463,1991-06-26
trade,CLE,HOU,pick,1996 2nd round draft pick,,,,False,2464,1991-06-26
trade,DEN,LAC,player,Russ Millard,,,,False,2465,1991-06-26
trade,DEN,LAC,pick,1996 2nd round draft pick,,,,False,2466,1991-06-26
trade,ATL,SAC,player,Spud Webb,,,,False,2467,1991-07-01
trade,ATL,SAC,player,Lawrence Funderburke,,,,False,2468,1991-07-01
trade,ATL,SAC,pick,1994 2nd round draft pick,,,,False,2469,1991-07-01
trade,ATL,DEN,player,Josh Grant,,,,False,2470,1991-07-01
trade,ATL,DEN,pick,1993 2nd round draft pick,,,,False,2471,1991-07-01
trade,ATL,MIL,player,Anthony Avent,,,,False,2472,1991-07-01
trade,DEN,ATL,player,Blair Rasmussen,,,,False,2473,1991-07-01
trade,MIL,DEN,player,Kevin Brooks,,,,False,2474,1991-07-01
trade,MIL,DEN,player,Rodney Dent,,,,False,2475,1991-07-01
trade,MIL,DEN,pick,1994 2nd round draft pick,,,,False,2476,1991-07-01
trade,LAC,NYK,player,Joe Wylie,,,,False,2477,1991-07-03
trade,LAC,NYK,player,Leonard White,,,,False,2478,1991-07-03
trade,LAC,NYK,pick,1993 2nd round draft pick,,,,False,2479,1991-07-03
trade,DEN,DET,player,Orlando Woolridge,,,,False,2480,1991-08-13
trade,DEN,DET,player,Scott Hastings,,,,False,2481,1991-08-13
trade,DEN,DET,player,Robert Werdann,,,,False,2482,1991-08-13
trade,DEN,DET,pick,1992 2nd round draft pick,,,,False,2483,1991-08-13
trade,DET,LAC,player,James Edwards,,,,False,2484,1991-08-13
trade,DET,LAC,player,Jeff Martin,,,,False,2485,1991-08-13
trade,DET,LAC,player,Lou Roe,,,,False,2486,1991-08-13
trade,DET,LAC,pick,1995 2nd round draft pick,,,,False,2487,1991-08-13
trade,DET,Washington Bullets,player,Conrad McRae,,,,False,2488,1991-09-05
trade,DET,Washington Bullets,player,Frankie King,,,,False,2489,1991-09-05
trade,DET,Washington Bullets,pick,1993 2nd round draft pick,,,,False,2490,1991-09-05
trade,DET,Washington Bullets,pick,1995 2nd round draft pick,,,,False,2491,1991-09-05
trade,SAC,SAS,player,Antoine Carr,,,,False,2492,1991-09-23
trade,SAC,SAS,player,Dwayne Schintzius,,,,False,2493,1991-09-23
trade,SAC,SAS,player,Jevon Crudup,,,,False,2494,1991-09-23
trade,SAC,SAS,pick,1994 2nd round draft pick,,,,False,2495,1991-09-23
trade,NYK,PHO,player,Jerrod Mustaf,,,,False,2496,1991-10-01
trade,NYK,PHO,player,Trent Tucker,,,,False,2497,1991-10-01
trade,NYK,PHO,player,Brian Davis,,,,False,2498,1991-10-01
trade,NYK,PHO,player,Anthony Goldwire,,,,False,2499,1991-10-01
trade,NYK,PHO,pick,1992 2nd round draft pick,,,,False,2500,1991-10-01
trade,NYK,PHO,pick,1994 2nd round draft pick,,,,False,2501,1991-10-01
trade,LAL,Seattle SuperSonics,player,Dontonio Wingfield,,,,False,2502,1991-10-02
trade,LAL,Seattle SuperSonics,player,Martin Lewis,,,,False,2503,1991-10-02
trade,LAL,Seattle SuperSonics,player,Jeff Nordgaard,,,,False,2504,1991-10-02
trade,LAL,Seattle SuperSonics,pick,1994 2nd round draft pick,,,,False,2505,1991-10-02
trade,LAL,Seattle SuperSonics,pick,1995 2nd round draft pick,,,,False,2506,1991-10-02
trade,LAL,Seattle SuperSonics,pick,1996 2nd round draft pick,,,,False,2507,1991-10-02
trade,ATL,NYK,player,Tim McCormick,,,,False,2508,1991-10-03
trade,ATL,NYK,player,Charlie Ward,,,,False,2509,1991-10-03
trade,ATL,NYK,pick,1994 1st round draft pick,,,,False,2510,1991-10-03
trade,GSW,SAC,player,Les Jepsen,,,,False,2511,1991-11-01
trade,GSW,SAC,player,Mitch Richmond,,,,False,2512,1991-11-01
trade,GSW,SAC,player,Tyus Edney,,,,False,2513,1991-11-01
trade,GSW,SAC,pick,1995 2nd round draft pick,,,,False,2514,1991-11-01
trade,CHI,SAC,player,Dennis Hopson,,,,False,2515,1991-11-04
trade,CHI,SAC,player,Bob Hansen,,,,False,2516,1991-11-04
trade,CHI,SAC,player,Corey Williams,,,,False,2517,1991-11-04
trade,CHI,SAC,pick,1992 2nd round draft pick,,,,False,2518,1991-11-04
trade,MIN,UTA,player,Tyrone Corbin,,,,False,2519,1991-11-25
trade,MIN,UTA,player,Thurl Bailey,,,,False,2520,1991-11-25
trade,MIN,UTA,player,Tim Burroughs,,,,False,2521,1991-11-25
trade,MIN,UTA,pick,1992 2nd round draft pick,,,,False,2522,1991-11-25
trade,BOS,MIA,player,Brian Shaw,,,,False,2523,1992-01-10
trade,BOS,MIA,player,Sherman Douglas,,,,False,2524,1992-01-10
trade,CHO,Washington Bullets,player,Rex Chapman,,,,False,2525,1992-02-19
trade,CHO,Washington Bullets,player,Tom Hammonds,,,,False,2526,1992-02-19
trade,DAL,NYK,player,James Donaldson,,,,False,2527,1992-02-20
trade,DAL,NYK,player,Brian Quinnett,,,,False,2528,1992-02-20
trade,LAL,MIL,player,Duane Cooper,,,,False,2529,1992-05-11
trade,LAL,MIL,player,Dwayne Whitfield,,,,False,2530,1992-05-11
trade,LAL,MIL,pick,1992 2nd round draft pick,,,,False,2531,1992-05-11
trade,LAL,MIL,pick,1995 2nd round draft pick,,,,False,2532,1992-05-11
trade,PHI,PHO,player,Charles Barkley,,,,False,2533,1992-06-17
trade,PHI,PHO,player,Jeff Hornacek,,,,False,2534,1992-06-17
trade,PHI,PHO,player,Andrew Lang,,,,False,2535,1992-06-17
trade,PHI,PHO,player,Tim Perry,,,,False,2536,1992-06-17
trade,MIL,UTA,player,Jay Humphries,,,,False,2537,1992-06-24
trade,MIL,UTA,player,Larry Krystkowiak,,,,False,2538,1992-06-24
trade,MIL,UTA,player,Blue Edwards,,,,False,2539,1992-06-24
trade,MIL,UTA,player,Eric Murdock,,,,False,2540,1992-06-24
trade,MIL,UTA,player,Lee Mayberry,,,,False,2541,1992-06-24
trade,MIL,UTA,pick,1992 1st round draft pick,,,,False,2542,1992-06-24
trade,DET,LAC,player,William Bedford,,,,False,2543,1992-06-24
trade,DET,LAC,player,Don MacLean,,,,False,2544,1992-06-24
trade,DET,LAC,player,Olden Polynice,,,,False,2545,1992-06-24
trade,DET,LAC,player,Russ Millard,,,,False,2546,1992-06-24
trade,DET,LAC,player,Eddie Elisma,,,,False,2547,1992-06-24
trade,DET,LAC,pick,1996 2nd round draft pick,,,,False,2548,1992-06-24
trade,DET,LAC,pick,1997 2nd round draft pick,,,,False,2549,1992-06-24
trade,DAL,NYK,player,Rolando Blackman,,,,False,2550,1992-06-24
trade,DAL,NYK,player,Loren Meyer,,,,False,2551,1992-06-24
trade,DAL,NYK,pick,1995 1st round draft pick,,,,False,2552,1992-06-24
trade,MIL,POR,player,Tracy Murray,,,,False,2553,1992-07-01
trade,MIL,POR,player,Alaa Abdelnaby,,,,False,2554,1992-07-01
trade,MIL,SAS,player,Dale Ellis,,,,False,2555,1992-07-01
trade,MIL,SAS,player,Tracy Murray,,,,False,2556,1992-07-01
trade,CHI,ORL,player,Litterial Green,,,,False,2557,1992-07-07
trade,CHI,ORL,player,Anthony Reed,,,,False,2558,1992-07-07
trade,CHI,ORL,pick,1993 2nd round draft pick,,,,False,2559,1992-07-07
trade,MIL,ORL,player,Lester Conner,,,,False,2560,1992-08-04
trade,MIL,ORL,player,Sam Vincent,,,,False,2561,1992-08-04
trade,MIL,ORL,player,Voshon Lenard,,,,False,2562,1992-08-04
trade,MIL,ORL,pick,1994 2nd round draft pick,,,,False,2563,1992-08-04
trade,IND,MIN,player,Chuck Person,,,,False,2564,1992-09-08
trade,IND,MIN,player,Micheal Williams,,,,False,2565,1992-09-08
trade,IND,MIN,player,Sam Mitchell,,,,False,2566,1992-09-08
trade,IND,MIN,player,Pooh Richardson,,,,False,2567,1992-09-08
trade,DET,MIA,player,John Salley,,,,False,2568,1992-09-08
trade,DET,MIA,player,Isaiah Morris,,,,False,2569,1992-09-08
trade,DET,MIA,player,Lindsey Hunter,,,,False,2570,1992-09-08
trade,DET,MIA,pick,1993 1st round draft pick,,,,False,2571,1992-09-08
trade,MIN,NYK,player,Tony Campbell,,,,False,2572,1992-09-13
trade,MIN,NYK,player,Amal McCaskill,,,,False,2573,1992-09-13
trade,MIN,NYK,pick,1996 2nd round draft pick,,,,False,2574,1992-09-13
trade,CHI,DAL,player,Darnell Robinson,,,,False,2575,1992-09-18
trade,CHI,DAL,pick,1996 2nd round draft pick,,,,False,2576,1992-09-18
trade,CHI,GSW,player,Byron Houston,,,,False,2577,1992-09-18
trade,DAL,CHI,player,Rodney McCray,,,,False,2578,1992-09-18
trade,GSW,DAL,player,Tony Dumas,,,,False,2579,1992-09-18
trade,GSW,DAL,pick,1994 1st round draft pick,,,,False,2580,1992-09-18
trade,LAC,NYK,player,Bo Kimble,,,,False,2581,1992-09-22
trade,LAC,NYK,player,Doc Rivers,,,,False,2582,1992-09-22
trade,LAC,NYK,player,Charles Smith,,,,False,2583,1992-09-22
trade,LAC,ORL,player,Brooks Thompson,,,,False,2584,1992-09-22
trade,LAC,ORL,pick,1994 1st round draft pick,,,,False,2585,1992-09-22
trade,NYK,LAC,player,Mark Jackson,,,,False,2586,1992-09-22
trade,NYK,LAC,player,Constantin Popa,,,,False,2587,1992-09-22
trade,NYK,LAC,pick,1995 2nd round draft pick,,,,False,2588,1992-09-22
trade,NYK,ORL,player,Geert Hammink,,,,False,2589,1992-09-22
trade,NYK,ORL,pick,1993 1st round draft pick,,,,False,2590,1992-09-22
trade,ORL,LAC,player,Stanley Roberts,,,,False,2591,1992-09-22
trade,HOU,MIN,player,Jerome Allen,,,,False,2592,1992-09-25
trade,HOU,MIN,pick,1995 2nd round draft pick,,,,False,2593,1992-09-25
trade,HOU,SAS,player,David Wood,,,,False,2594,1992-10-05
trade,HOU,SAS,player,Don Reid,,,,False,2595,1992-10-05
trade,HOU,SAS,pick,1995 2nd round draft pick,,,,False,2596,1992-10-05
trade,LAC,Washington Bullets,player,William Bedford,,,,False,2597,1992-10-08
trade,LAC,Washington Bullets,player,Don MacLean,,,,False,2598,1992-10-08
trade,LAC,Washington Bullets,player,John Williams,,,,False,2599,1992-10-08
trade,New Jersey Nets,PHI,player,William Njoku,,,,False,2600,1992-10-08
trade,New Jersey Nets,PHI,player,Kebu Stewart,,,,False,2601,1992-10-08
trade,New Jersey Nets,PHI,pick,1994 2nd round draft pick,,,,False,2602,1992-10-08
trade,New Jersey Nets,PHI,pick,1997 2nd round draft pick,,,,False,2603,1992-10-08
trade,DEN,POR,player,Kevin Thompson,,,,False,2604,1992-10-23
trade,DEN,POR,pick,1993 2nd round draft pick,,,,False,2605,1992-10-23
trade,ATL,New Jersey Nets,player,Rumeal Robinson,,,,False,2606,1992-11-03
trade,ATL,New Jersey Nets,player,Mookie Blaylock,,,,False,2607,1992-11-03
trade,ATL,New Jersey Nets,player,Roy Hinson,,,,False,2608,1992-11-03
trade,DET,MIN,player,Lance Blanks,,,,False,2609,1992-11-15
trade,DET,MIN,player,Brad Sellers,,,,False,2610,1992-11-15
trade,DET,MIN,pick,2000 2nd round draft pick,,,,False,2611,1992-11-15
trade,SAC,Seattle SuperSonics,player,Vincent Askew,,,,False,2612,1992-11-25
trade,SAC,Seattle SuperSonics,player,Mike Peplowski,,,,False,2613,1992-11-25
trade,SAC,Seattle SuperSonics,pick,1993 2nd round draft pick,,,,False,2614,1992-11-25
trade,CLE,ORL,player,Steve Kerr,,,,False,2615,1992-12-02
trade,CLE,ORL,player,Reggie Geary,,,,False,2616,1992-12-02
trade,CLE,ORL,pick,1996 2nd round draft pick,,,,False,2617,1992-12-02
trade,BOS,MIL,player,Jon Barry,,,,False,2618,1992-12-04
trade,BOS,MIL,player,Eric Snow,,,,False,2619,1992-12-04
trade,BOS,MIL,pick,1995 2nd round draft pick,,,,False,2620,1992-12-04
trade,CHO,SAS,player,J.R. Reid,,,,False,2621,1992-12-09
trade,CHO,SAS,player,Sidney Green,,,,False,2622,1992-12-09
trade,CHO,SAS,player,Scott Burrell,,,,False,2623,1992-12-09
trade,CHO,SAS,player,Ronnie Henderson,,,,False,2624,1992-12-09
trade,CHO,SAS,pick,1993 1st round draft pick,,,,False,2625,1992-12-09
trade,CHO,SAS,pick,1996 2nd round draft pick,,,,False,2626,1992-12-09
trade,LAL,Seattle SuperSonics,player,Sam Perkins,,,,False,2627,1993-02-22
trade,LAL,Seattle SuperSonics,player,Benoit Benjamin,,,,False,2628,1993-02-22
trade,LAL,Seattle SuperSonics,player,Doug Christie,,,,False,2629,1993-02-22
trade,CHI,GSW,player,Ed Nealy,,,,False,2630,1993-02-25
trade,CHI,GSW,pick,2001 2nd round draft pick,,,,False,2631,1993-02-25
trade,DET,MIL,player,Orlando Woolridge,,,,False,2632,1993-02-25
trade,DET,MIL,player,Alvin Robertson,,,,False,2633,1993-02-25
trade,LAL,New Jersey Nets,player,Benoit Benjamin,,,,False,2634,1993-06-21
trade,LAL,New Jersey Nets,player,Sam Bowie,,,,False,2635,1993-06-21
trade,LAL,New Jersey Nets,player,Toby Bailey,,,,False,2636,1993-06-21
trade,LAL,New Jersey Nets,pick,1998 2nd round draft pick,,,,False,2637,1993-06-21
trade,POR,Washington Bullets,player,Kevin Duckworth,,,,False,2638,1993-06-24
trade,POR,Washington Bullets,player,Harvey Grant,,,,False,2639,1993-06-24
trade,MIN,UTA,player,Felton Spencer,,,,False,2640,1993-06-30
trade,MIN,UTA,player,Mike Brown,,,,False,2641,1993-06-30
trade,DAL,HOU,player,Eric Riley,,,,False,2642,1993-06-30
trade,DAL,HOU,player,Popeye Jones,,,,False,2643,1993-06-30
trade,GSW,ORL,player,Anfernee Hardaway,,,,False,2644,1993-06-30
trade,GSW,ORL,player,Todd Fuller,,,,False,2645,1993-06-30
trade,GSW,ORL,player,Vince Carter,,,,False,2646,1993-06-30
trade,GSW,ORL,player,Mike Miller,,,,False,2647,1993-06-30
trade,GSW,ORL,pick,1996 1st round draft pick,,,,False,2648,1993-06-30
trade,GSW,ORL,pick,1998 1st round draft pick,,,,False,2649,1993-06-30
trade,GSW,ORL,pick,2000 1st round draft pick,,,,False,2650,1993-06-30
trade,DEN,GSW,player,Josh Grant,,,,False,2651,1993-06-30
trade,DEN,GSW,player,Anthony Miller,,,,False,2652,1993-06-30
trade,DEN,GSW,pick,1994 2nd round draft pick,,,,False,2653,1993-06-30
trade,CLE,GSW,player,Clifford Rozier,,,,False,2654,1993-07-15
trade,CLE,GSW,pick,1994 1st round draft pick,,,,False,2655,1993-07-15
trade,HOU,POR,player,Don Reid,,,,False,2656,1993-08-02
trade,HOU,POR,pick,1995 2nd round draft pick,,,,False,2657,1993-08-02
trade,DEN,ORL,player,Anthony Cook,,,,False,2658,1993-08-19
trade,DEN,ORL,player,Todd Lichti,,,,False,2659,1993-08-19
trade,DEN,ORL,player,Rodney Dent,,,,False,2660,1993-08-19
trade,DEN,ORL,pick,1994 2nd round draft pick,,,,False,2661,1993-08-19
trade,CHO,Seattle SuperSonics,player,Kendall Gill,,,,False,2662,1993-09-01
trade,CHO,Seattle SuperSonics,player,Carlos Rogers,,,,False,2663,1993-09-01
trade,CHO,Seattle SuperSonics,pick,1994 1st round draft pick,,,,False,2664,1993-09-01
trade,CHO,Seattle SuperSonics,pick,1994 1st round draft pick,,,,False,2665,1993-09-01
trade,CHO,PHI,player,Dana Barros,,,,False,2666,1993-09-03
trade,CHO,PHI,player,Greg Graham,,,,False,2667,1993-09-03
trade,CHO,PHI,player,Sidney Green,,,,False,2668,1993-09-03
trade,CHO,PHI,player,Sharone Wright,,,,False,2669,1993-09-03
trade,CHO,PHI,pick,1994 1st round draft pick,,,,False,2670,1993-09-03
trade,DET,SAS,player,Isaiah Morris,,,,False,2671,1993-10-01
trade,DET,SAS,player,Dennis Rodman,,,,False,2672,1993-10-01
